Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
2018-09-09,1,1,1,4.0,24.0,25.0,6.0,0.0,0.0,24.0,1.0,52.1,35.6,7.0,39.0,5.6,0.0,16.0
2018-09-13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,2.0,6.0,3.0,0.0,5.0
2018-09-23,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-09-30,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,4.0,17.0,4.3,0.0,8.0
2018-10-07,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,31.5,3.0,10.0,3.3,0.0,4.0
2018-10-14,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,22.0,22.0,0.0,22.0
2018-10-21,1,0,1,1.0,5.0,100.0,5.0,0.0,0.0,5.0,0.0,87.5,94.5,3.0,9.0,3.0,1.0,4.0
2018-10-28,0,0,4,5.0,46.0,80.0,9.2,1.0,0.0,26.0,0.0,144.6,92.6,3.0,26.0,8.7,0.0,17.0
2018-11-04,1,0,1,1.0,12.0,100.0,12.0,0.0,0.0,12.0,0.0,116.7,0.1,5.0,10.0,2.0,0.0,9.0
2018-11-18,1,1,13,19.0,150.0,68.4,7.9,0.0,1.0,23.0,3.0,70.1,27.0,26.0,119.0,4.6,0.0,21.0
2018-11-25,1,1,14,25.0,178.0,56.0,7.1,1.0,2.0,74.0,1.0,58.4,21.3,11.0,71.0,6.5,1.0,39.0
2018-12-02,0,1,12,21.0,125.0,57.1,6.0,0.0,0.0,21.0,2.0,74.5,31.8,17.0,75.0,4.4,1.0,16.0
2018-12-09,0,0,13,24.0,147.0,54.2,6.1,2.0,0.0,21.0,2.0,100.5,68.9,14.0,67.0,4.8,0.0,21.0
2018-12-16,1,1,14,23.0,131.0,60.9,5.7,1.0,0.0,28.0,2.0,91.0,63.7,18.0,95.0,5.3,0.0,22.0
2018-12-22,0,1,12,22.0,204.0,54.5,9.3,1.0,0.0,68.0,3.0,101.3,38.0,13.0,39.0,3.0,0.0,27.0
2018-12-30,1,1,14,24.0,179.0,58.3,7.5,0.0,0.0,32.0,2.0,81.8,48.5,20.0,90.0,4.5,2.0,25.0
2019-09-08,0,1,17,20.0,324.0,85.0,16.2,5.0,0.0,83.0,1.0,158.3,99.5,3.0,6.0,2.0,0.0,4.0
2019-09-15,1,1,24,37.0,272.0,64.9,7.4,2.0,0.0,41.0,2.0,104.8,82.2,16.0,120.0,7.5,0.0,19.0
2019-09-22,0,0,22,43.0,267.0,51.2,6.2,0.0,0.0,31.0,3.0,70.6,62.2,8.0,46.0,5.8,1.0,9.0
2019-09-29,1,0,24,34.0,247.0,70.6,7.3,3.0,2.0,50.0,4.0,96.1,58.8,9.0,66.0,7.3,0.0,29.0
2019-10-06,0,1,19,28.0,161.0,67.9,5.8,1.0,3.0,24.0,5.0,54.9,34.7,14.0,70.0,5.0,0.0,9.0
2019-10-13,1,1,21,33.0,236.0,63.6,7.2,0.0,0.0,39.0,1.0,84.9,81.6,19.0,152.0,8.0,1.0,36.0
2019-10-20,0,1,9,20.0,143.0,45.0,7.2,0.0,0.0,50.0,1.0,69.4,78.8,14.0,116.0,8.3,1.0,30.0
2019-11-03,1,1,17,23.0,163.0,73.9,7.1,1.0,0.0,26.0,1.0,107.7,84.9,16.0,61.0,3.8,2.0,18.0
2019-11-10,0,1,15,17.0,223.0,88.2,13.1,3.0,0.0,49.0,0.0,158.3,99.8,7.0,65.0,9.3,1.0,47.0
2019-11-17,1,1,17,24.0,222.0,70.8,9.3,4.0,0.0,51.0,0.0,139.2,91.4,10.0,79.0,7.9,0.0,39.0
2019-11-25,0,1,15,20.0,169.0,75.0,8.5,5.0,0.0,38.0,2.0,139.4,99.8,8.0,95.0,11.9,0.0,29.0
2019-12-01,1,1,14,23.0,105.0,60.9,4.6,1.0,0.0,20.0,1.0,86.3,65.1,16.0,101.0,6.3,1.0,14.0
2019-12-08,0,1,16,25.0,145.0,64.0,5.8,3.0,1.0,61.0,1.0,102.5,54.9,11.0,40.0,3.6,0.0,16.0
