Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
2023-09-10,1,0,24,37.0,216.0,64.9,5.8,1,1,23.0,4.0,78.2,19.8,9.0,59,6.6,0.0,10.0
2023-09-17,0,0,16,29.0,211.0,55.2,7.3,1,2,33.0,6.0,61.1,17.9,4.0,3,0.8,1.0,5.0
2023-09-24,0,0,11,22.0,99.0,50.0,4.5,1,1,29.0,3.0,58.7,16.5,11.0,47,4.3,0.0,17.0
2023-10-01,1,0,28,35.0,335.0,80.0,9.6,4,1,29.0,4.0,132.7,76.0,4.0,25,6.3,0.0,20.0
2023-10-05,0,1,15,29.0,282.0,51.7,9.7,4,0,58.0,3.0,125.3,76.0,11.0,57,5.2,0.0,14.0
2023-10-15,1,0,6,10.0,58.0,60.0,5.8,0,1,39.0,4.0,36.7,12.7,8.0,46,5.8,0.0,13.0
2023-11-19,0,0,16,23.0,169.0,69.6,7.3,1,0,39.0,2.0,105.2,69.9,18.0,104,5.8,0.0,29.0
2023-11-27,0,1,27,37.0,217.0,73.0,5.9,0,0,36.0,3.0,87.3,41.7,12.0,59,4.9,0.0,14.0
2023-12-10,1,1,19,33.0,223.0,57.6,6.8,1,0,41.0,3.0,88.3,63.4,12.0,58,4.8,1.0,19.0
2023-12-17,0,0,19,40.0,166.0,47.5,4.2,1,2,30.0,3.0,46.5,17.2,7.0,30,4.3,0.0,15.0
2023-12-24,1,1,15,27.0,170.0,55.6,6.3,1,1,53.0,1.0,71.5,64.3,9.0,97,10.8,1.0,39.0
2023-12-31,1,1,20,32.0,268.0,62.5,8.4,1,0,32.0,3.0,99.5,66.1,11.0,45,4.1,1.0,13.0
2024-09-08,0,1,17,23.0,156.0,73.9,6.8,0,0,40.0,2.0,91.9,31.5,14.0,57,4.1,0.0,12.0
2024-09-15,0,1,13,20.0,117.0,65.0,5.9,1,0,16.0,2.0,97.3,62.3,8.0,27,3.4,0.0,16.0
2024-09-22,1,1,25,32.0,245.0,78.1,7.7,1,1,55.0,2.0,96.0,54.5,6.0,6,1.0,1.0,5.0
2024-09-29,0,0,22,34.0,312.0,64.7,9.2,1,0,38.0,4.0,104.0,56.8,10.0,55,5.5,2.0,12.0
2024-10-06,1,0,15,27.0,131.0,55.6,4.9,2,0,21.0,3.0,93.3,35.5,6.0,27,4.5,0.0,8.0
