Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
2012-11-04,1,0,26,42.0,299.0,61.9,7.1,1,1,52.0,5.0,81.3,63.9,2.0,16,8.0,0.0,11.0
2012-11-11,1,1,21,30.0,199.0,70.0,6.6,4,0,56.0,0.0,127.6,85.4,2.0,-2,-1.0,0.0,-1.0
2012-11-18,0,1,18,29.0,230.0,62.1,7.9,2,0,40.0,2.0,109.8,58.8,3.0,13,4.3,1.0,11.0
2012-11-25,1,1,16,30.0,210.0,53.3,7.0,3,0,48.0,2.0,109.0,69.4,4.0,5,1.3,0.0,8.0
2012-12-02,0,1,25,38.0,211.0,65.8,5.6,1,2,19.0,1.0,66.9,62.4,4.0,5,1.3,1.0,6.0
2012-12-09,1,0,20,33.0,206.0,60.6,6.2,1,1,25.0,5.0,76.1,25.7,1.0,0,0.0,0.0,0.0
2012-12-13,0,1,13,27.0,127.0,48.1,4.7,1,0,19.0,6.0,74.2,7.1,8.0,18,2.3,1.0,11.0
2012-12-23,0,1,24,41.0,278.0,58.5,6.8,0,2,25.0,6.0,58.8,31.0,0.0,0,0.0,0.0,0.0
2012-12-30,1,1,10,15.0,78.0,66.7,5.2,1,0,17.0,2.0,101.5,34.4,2.0,4,2.0,0.0,3.0
2013-09-08,0,0,26,33.0,282.0,78.8,8.5,2,2,45.0,1.0,60.4,78.8,2.0,2,1.0,0.0,3.0
2013-09-16,1,1,25,45.0,280.0,55.6,6.2,1,0,61.0,0.0,52.1,39.7,3.0,10,3.3,0.0,4.0
2013-09-22,1,1,20,28.0,235.0,71.4,8.4,2,1,32.0,4.0,60.4,44.4,4.0,3,0.8,0.0,4.0
2013-09-29,0,0,23,42.0,206.0,54.8,4.9,0,1,29.0,2.0,43.8,18.6,4.0,13,3.3,0.0,10.0
2013-10-06,1,1,20,27.0,212.0,74.1,7.9,0,1,28.0,4.0,56.3,41.2,6.0,25,4.2,0.0,9.0
2013-10-13,0,1,26,40.0,337.0,65.0,8.4,3,1,54.0,3.0,60.4,75.8,7.0,17,2.4,0.0,6.0
2013-10-20,0,1,24,34.0,372.0,70.6,10.9,3,0,82.0,1.0,68.8,90.5,1.0,6,6.0,0.0,6.0
2013-10-27,1,1,19,30.0,325.0,63.3,10.8,5,1,53.0,1.0,68.8,98.1,0.0,0,0.0,0.0,0.0
2013-10-31,0,0,32,53.0,338.0,60.4,6.4,0,3,26.0,5.0,52.1,36.5,5.0,12,2.4,0.0,10.0
2013-11-10,0,0,24,51.0,274.0,47.1,5.4,2,3,51.0,5.0,47.9,38.2,6.0,22,3.7,0.0,12.0
2013-11-17,1,1,13,27.0,93.0,48.1,3.4,3,2,25.0,0.0,39.6,2.6,4.0,0,0.0,0.0,1.0
2013-12-01,0,1,14,23.0,190.0,60.9,8.3,1,1,50.0,0.0,60.4,40.6,3.0,9,3.0,0.0,11.0
2013-12-08,1,1,24,35.0,275.0,68.6,7.9,3,0,29.0,0.0,56.3,80.5,5.0,11,2.2,1.0,8.0
2013-12-15,0,0,25,44.0,230.0,56.8,5.2,2,0,19.0,1.0,47.9,48.0,4.0,20,5.0,0.0,9.0
2013-12-22,1,1,27,38.0,363.0,71.1,9.6,4,0,41.0,2.0,64.6,77.2,1.0,10,10.0,0.0,10.0
2013-12-29,1,1,21,36.0,281.0,58.3,7.8,2,4,53.0,0.0,56.3,52.0,6.0,23,3.8,1.0,9.0
2014-09-07,0,1,25,38.0,301.0,65.8,7.9,1,0,77.0,0.0,98.7,39.2,6.0,3,0.5,0.0,3.0
2014-09-14,1,1,15,23.0,252.0,65.2,11.0,1,0,76.0,0.0,116.6,52.2,3.0,6,2.0,0.0,4.0
2014-09-21,1,1,15,23.0,169.0,65.2,7.3,0,1,29.0,0.0,68.9,27.2,3.0,3,1.0,0.0,3.0
2014-10-05,0,0,15,24.0,204.0,62.5,8.5,2,0,37.0,1.0,117.4,46.2,2.0,16,8.0,0.0,12.0
2014-10-12,1,0,33,43.0,323.0,76.7,7.5,2,2,34.0,1.0,93.5,83.7,4.0,25,6.3,0.0,20.0
2014-10-19,0,0,18,38.0,126.0,47.4,3.3,0,0,32.0,3.0,55.4,21.8,1.0,0,0.0,0.0,0.0
2014-10-26,1,1,21,28.0,266.0,75.0,9.5,0,1,53.0,2.0,89.3,61.3,6.0,14,2.3,2.0,5.0
2014-11-02,1,1,19,31.0,233.0,61.3,7.5,2,2,36.0,2.0,79.1,52.2,2.0,11,5.5,0.0,8.0
2014-11-06,1,0,10,33.0,86.0,30.3,2.6,0,3,18.0,2.0,2.0,3.1,3.0,8,2.7,0.0,4.0
2014-11-16,0,1,16,22.0,220.0,72.7,10.0,3,0,38.0,1.0,143.9,94.9,5.0,12,2.4,0.0,11.0
2014-11-23,0,1,24,35.0,233.0,68.6,6.7,1,1,20.0,0.0,84.6,67.1,7.0,6,0.9,0.0,3.0
2014-11-30,0,1,19,27.0,176.0,70.4,6.5,1,3,30.0,2.0,60.6,38.2,3.0,7,2.3,1.0,5.0
2014-12-07,1,0,21,29.0,302.0,72.4,10.4,2,0,81.0,2.0,128.8,76.4,4.0,22,5.5,1.0,20.0
2014-12-14,0,1,14,24.0,117.0,58.3,4.9,0,1,15.0,2.0,53.6,14.8,2.0,3,1.5,0.0,2.0
2014-12-22,1,1,17,25.0,146.0,68.0,5.8,2,1,22.0,0.0,93.1,22.8,6.0,25,4.2,0.0,10.0
2014-12-28,0,0,27,38.0,244.0,71.1,6.4,2,2,19.0,3.0,83.7,47.0,3.0,8,2.7,0.0,5.0
2015-09-13,0,1,25,34.0,269.0,73.5,7.9,2,0,31.0,0.0,115.9,83.2,4.0,1,0.3,0.0,3.0
2015-09-20,1,1,16,26.0,214.0,61.5,8.2,3,0,45.0,0.0,126.1,64.6,5.0,10,2.0,0.0,6.0
2015-09-27,0,1,20,32.0,383.0,62.5,12.0,3,1,80.0,2.0,122.3,91.1,5.0,10,2.0,1.0,7.0
2015-10-04,1,1,17,24.0,321.0,70.8,13.4,1,0,55.0,0.0,127.1,95.7,3.0,16,5.3,0.0,8.0
2015-10-11,1,1,30,44.0,331.0,68.2,7.5,2,1,44.0,4.0,95.9,69.9,7.0,18,2.6,1.0,6.0
2015-10-18,0,1,22,33.0,243.0,66.7,7.4,3,0,42.0,0.0,118.6,92.4,3.0,-2,-0.7,0.0,0.0
2015-11-01,0,1,23,38.0,231.0,60.5,6.1,1,2,38.0,3.0,64.7,37.6,6.0,4,0.7,0.0,5.0
2015-11-05,1,1,21,27.0,234.0,77.8,8.7,3,0,29.0,2.0,139.8,63.6,6.0,5,0.8,0.0,6.0
2015-11-16,1,0,22,38.0,197.0,57.9,5.2,0,1,26.0,4.0,61.0,40.6,4.0,31,7.8,0.0,11.0
2015-11-22,0,0,22,39.0,315.0,56.4,8.1,2,0,42.0,4.0,99.8,66.3,8.0,34,4.3,0.0,12.0
2015-11-29,1,1,20,27.0,233.0,74.1,8.6,3,1,45.0,0.0,121.4,92.2,2.0,4,2.0,0.0,5.0
2015-12-06,0,1,14,19.0,220.0,73.7,11.6,2,0,57.0,1.0,146.8,81.7,4.0,11,2.8,1.0,4.0
2015-12-13,1,0,3,5.0,59.0,60.0,11.8,0,1,24.0,0.0,61.7,0.5,0.0,0,0.0,0.0,0.0
2016-01-01,1,1,18,28.0,226.0,64.3,8.1,1,0,31.0,1.0,101.2,48.3,4.0,4,1.0,0.0,5.0
2016-09-11,0,1,23,30.0,366.0,76.7,12.2,1,1,54.0,7.0,114.0,50.4,3.0,7,2.3,0.0,5.0
2016-09-18,0,0,31,54.0,366.0,57.4,6.8,1,0,29.0,1.0,84.3,49.9,2.0,7,3.5,0.0,5.0
2016-09-25,1,0,21,31.0,206.0,67.7,6.6,0,1,27.0,4.0,72.8,63.4,6.0,40,6.7,0.0,15.0
2016-09-29,1,1,22,31.0,296.0,71.0,9.5,1,0,51.0,1.0,111.8,61.2,6.0,-12,-2.0,0.0,0.0
2016-10-09,0,0,29,41.0,269.0,70.7,6.6,2,0,22.0,4.0,104.6,39.0,6.0,34,5.7,0.0,13.0
2016-10-16,0,0,21,31.0,254.0,67.7,8.2,1,0,32.0,2.0,103.4,90.5,2.0,17,8.5,1.0,15.0
2016-10-23,1,1,19,28.0,308.0,67.9,11.0,2,0,48.0,3.0,128.3,82.1,0.0,0,0.0,0.0,0.0
2016-10-30,1,0,27,42.0,284.0,64.3,6.8,1,1,40.0,3.0,81.8,39.1,4.0,21,5.3,1.0,14.0
2016-11-14,0,0,16,29.0,204.0,55.2,7.0,1,1,71.0,3.0,74.5,27.8,1.0,15,15.0,0.0,15.0
2016-11-20,1,0,24,43.0,207.0,55.8,4.8,1,2,21.0,1.0,57.0,20.1,4.0,10,2.5,1.0,7.0
2016-11-27,0,0,26,48.0,283.0,54.2,5.9,1,0,25.0,3.0,78.7,26.5,3.0,14,4.7,0.0,12.0
2016-12-04,1,1,23,31.0,332.0,74.2,10.7,2,0,50.0,0.0,130.0,96.9,2.0,9,4.5,0.0,10.0
2016-12-11,0,1,20,28.0,180.0,71.4,6.4,2,0,18.0,4.0,112.2,62.4,2.0,17,8.5,0.0,9.0
2016-12-18,1,0,16,27.0,157.0,59.3,5.8,0,1,25.0,1.0,60.3,47.2,1.0,1,1.0,1.0,1.0
2016-12-24,0,0,28,41.0,268.0,68.3,6.5,1,1,86.0,3.0,84.2,52.6,0.0,0,0.0,0.0,0.0
2017-09-10,1,0,16,31.0,170.0,51.6,5.5,0,4,39.0,5.0,28.4,1.0,1.0,2,2.0,0.0,2.0
2017-09-14,1,0,20,35.0,224.0,57.1,6.4,0,0,50.0,3.0,76.4,22.2,2.0,5,2.5,0.0,3.0
2017-09-24,0,0,21,27.0,212.0,77.8,7.9,2,0,21.0,3.0,124.1,48.2,2.0,-2,-1.0,0.0,-1.0
2017-10-01,0,1,25,30.0,286.0,83.3,9.5,4,0,61.0,3.0,146.0,87.6,4.0,29,7.3,0.0,12.0
2017-10-08,1,1,22,36.0,328.0,61.1,9.1,1,2,77.0,1.0,77.1,66.4,5.0,2,0.4,0.0,6.0
2017-10-22,0,0,17,30.0,140.0,56.7,4.7,2,2,22.0,4.0,63.2,19.3,3.0,8,2.7,0.0,8.0
2017-10-29,1,1,17,29.0,243.0,58.6,8.4,2,0,67.0,3.0,108.8,55.9,3.0,10,3.3,0.0,12.0
2017-11-05,0,0,10,18.0,136.0,55.6,7.6,0,0,59.0,2.0,79.9,54.5,3.0,-1,-0.3,0.0,1.0
2017-11-12,0,0,20,35.0,265.0,57.1,7.6,2,0,70.0,1.0,100.3,33.2,1.0,0,0.0,0.0,0.0
2017-11-19,0,1,15,25.0,154.0,60.0,6.2,3,0,29.0,2.0,117.3,82.6,3.0,4,1.3,0.0,6.0
2017-11-26,1,1,18,28.0,214.0,64.3,7.6,2,0,36.0,1.0,111.3,49.6,4.0,26,6.5,0.0,25.0
2017-12-04,1,0,21,36.0,234.0,58.3,6.5,2,0,27.0,2.0,96.3,69.4,2.0,19,9.5,0.0,11.0
2017-12-10,1,0,14,29.0,141.0,48.3,4.9,1,1,20.0,2.0,59.7,26.0,0.0,0,0.0,0.0,0.0
2017-12-17,0,0,11,22.0,113.0,50.0,5.1,0,2,45.0,3.0,27.3,5.4,0.0,0,0.0,0.0,0.0
2017-12-24,1,1,27,41.0,238.0,65.9,5.8,1,1,34.0,3.0,79.1,41.6,3.0,-1,-0.3,0.0,1.0
2017-12-31,0,1,23,44.0,222.0,52.3,5.0,3,0,49.0,1.0,89.4,74.6,2.0,-2,-1.0,0.0,-1.0
2018-09-09,0,1,21,28.0,243.0,75.0,8.7,2,1,38.0,2.0,109.7,74.4,2.0,8,4.0,0.0,7.0
2018-09-13,1,1,24,42.0,265.0,57.1,6.3,4,0,32.0,0.0,107.7,73.1,0.0,0,0.0,0.0,0.0
2018-09-23,0,0,29,46.0,352.0,63.0,7.7,2,4,49.0,2.0,64.8,42.5,0.0,0,0.0,0.0,0.0
2018-09-30,0,1,29,41.0,337.0,70.7,8.2,3,1,39.0,3.0,109.5,65.4,2.0,13,6.5,0.0,11.0
2018-10-07,1,1,20,30.0,248.0,66.7,8.3,1,1,31.0,2.0,89.3,30.5,4.0,10,2.5,0.0,7.0
2018-10-14,1,0,26,42.0,229.0,61.9,5.5,2,0,23.0,3.0,92.3,68.2,0.0,0,0.0,0.0,0.0
2018-10-21,0,0,15,29.0,148.0,51.7,5.1,1,1,31.0,2.0,63.6,43.5,0.0,0,0.0,0.0,0.0
2018-10-28,1,1,21,34.0,280.0,61.8,8.2,2,0,32.0,2.0,107.5,70.3,3.0,10,3.3,0.0,8.0
2018-11-11,1,0,12,20.0,153.0,60.0,7.7,1,2,36.0,4.0,61.0,15.9,1.0,8,8.0,0.0,8.0
2018-11-18,0,0,19,36.0,211.0,52.8,5.9,2,0,32.0,1.0,89.0,69.2,2.0,29,14.5,0.0,20.0
2018-11-25,1,0,10,17.0,100.0,58.8,5.9,1,1,17.0,0.0,70.7,67.6,2.0,21,10.5,0.0,21.0
2019-09-08,0,0,35,51.0,418.0,68.6,8.2,2,0,55.0,5.0,106.5,56.2,0.0,0,0.0,0.0,0.0
2019-09-15,1,0,26,42.0,311.0,61.9,7.4,2,1,66.0,4.0,90.5,13.2,2.0,2,1.0,0.0,2.0
2019-09-22,0,0,20,36.0,250.0,55.6,6.9,1,2,33.0,2.0,63.4,48.6,1.0,1,1.0,1.0,1.0
2019-09-30,0,0,21,37.0,171.0,56.8,4.6,0,1,23.0,8.0,57.4,12.9,3.0,8,2.7,0.0,4.0
2019-10-06,1,0,27,38.0,262.0,71.1,6.9,2,0,42.0,1.0,107.6,45.0,2.0,5,2.5,0.0,5.0
2019-10-13,0,0,21,39.0,235.0,53.8,6.0,0,1,29.0,2.0,61.4,70.5,1.0,2,2.0,1.0,2.0
2019-10-20,1,0,22,43.0,276.0,51.2,6.4,1,3,48.0,2.0,50.1,38.0,4.0,33,8.3,1.0,17.0
2019-10-27,1,0,32,52.0,329.0,61.5,6.3,1,0,52.0,5.0,86.1,44.9,1.0,4,4.0,0.0,4.0
2019-12-01,1,1,22,37.0,243.0,59.5,6.6,1,0,19.0,1.0,88.0,57.0,5.0,-4,-0.8,0.0,2.0
2019-12-08,0,0,22,38.0,262.0,57.9,6.9,0,1,24.0,2.0,68.1,23.3,3.0,11,3.7,0.0,6.0
2019-12-15,1,0,17,31.0,151.0,54.8,4.9,1,4,24.0,0.0,39.2,14.4,2.0,1,0.5,0.0,2.0
2019-12-22,0,0,33,56.0,396.0,58.9,7.1,4,0,34.0,4.0,104.5,56.3,0.0,0,0.0,0.0,0.0
2019-12-29,1,1,16,28.0,190.0,57.1,6.8,1,1,28.0,1.0,75.0,72.8,8.0,10,1.3,1.0,7.0
2020-01-03,0,0,29,47.0,243.0,61.7,5.2,0,1,21.0,6.0,66.2,35.6,7.0,48,6.9,0.0,13.0
2020-09-20,1,1,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,39.6,4.6,0.0,0,0.0,0.0,0.0
2020-10-11,1,1,9,11.0,111.0,81.8,10.1,0,0,38.0,1.0,108.7,13.2,1.0,0,0.0,0.0,0.0
2020-10-19,1,0,34,54.0,266.0,63.0,4.9,1,2,27.0,3.0,65.8,25.1,2.0,4,2.0,0.0,2.0
2020-10-25,0,0,9,19.0,75.0,47.4,3.9,0,1,18.0,3.0,36.1,6.2,3.0,16,5.3,0.0,6.0
2020-11-22,0,1,22,32.0,203.0,68.8,6.3,3,1,32.0,1.0,104.0,74.1,3.0,5,1.7,0.0,7.0
2020-11-26,1,0,25,35.0,215.0,71.4,6.1,1,1,54.0,3.0,84.8,68.1,3.0,17,5.7,0.0,11.0
2020-12-08,0,0,31,48.0,285.0,64.6,5.9,2,1,28.0,1.0,85.9,52.1,1.0,2,2.0,0.0,2.0
2020-12-13,0,1,16,23.0,185.0,69.6,8.0,2,0,32.0,2.0,122.6,63.0,1.0,-1,-1.0,0.0,-1.0
2020-12-20,1,1,19,33.0,209.0,57.6,6.3,2,0,45.0,2.0,96.7,31.5,2.0,8,4.0,0.0,6.0
2020-12-27,1,1,22,30.0,377.0,73.3,12.6,3,1,69.0,2.0,134.7,82.9,5.0,15,3.0,0.0,9.0
2021-01-02,1,1,18,35.0,173.0,51.4,4.9,1,1,23.0,2.0,63.2,38.1,3.0,14,4.7,0.0,9.0
2021-01-09,0,0,33,48.0,325.0,68.8,6.8,1,2,23.0,7.0,77.2,28.4,1.0,7,7.0,0.0,7.0
2021-09-12,0,0,27,38.0,206.0,71.1,5.4,0,1,19.0,3.0,72.9,47.2,2.0,13,6.5,0.0,9.0
2021-09-19,1,1,9,11.0,56.0,81.8,5.1,1,0,17.0,1.0,118.2,84.2,2.0,25,12.5,0.0,14.0
2021-10-10,0,1,1,1.0,8.0,100.0,8.0,0,0,8.0,0.0,100.0,100.0,0.0,0,0.0,0.0,0.0
2021-11-21,1,0,11,23.0,201.0,47.8,8.7,2,0,60.0,1.0,107.3,48.9,0.0,0,0.0,0.0,0.0
2021-11-25,0,1,24,39.0,317.0,61.5,8.1,1,1,52.0,1.0,85.1,56.2,6.0,11,1.8,0.0,9.0
2021-12-05,1,0,26,41.0,229.0,63.4,5.6,2,4,34.0,3.0,54.9,9.2,2.0,6,3.0,0.0,6.0
2022-01-01,0,1,18,22.0,205.0,81.8,9.3,0,1,58.0,6.0,86.6,40.7,2.0,-2,-1.0,0.0,-1.0
2022-01-08,1,0,15,25.0,171.0,60.0,6.8,1,0,25.0,1.0,93.9,50.5,1.0,2,2.0,0.0,2.0
2022-10-02,1,0,20,28.0,236.0,71.4,8.4,1,0,33.0,2.0,108.6,62.8,1.0,3,3.0,0.0,3.0
2022-10-09,1,1,16,24.0,187.0,66.7,7.8,1,1,54.0,1.0,86.6,65.0,7.0,4,0.6,0.0,5.0
2022-10-16,1,0,17,32.0,162.0,53.1,5.1,1,0,20.0,1.0,77.9,30.4,0.0,0,0.0,0.0,0.0
2022-10-20,0,0,30,47.0,361.0,63.8,7.7,4,3,64.0,0.0,89.1,60.8,4.0,21,5.3,0.0,14.0
2022-10-30,1,1,22,30.0,229.0,73.3,7.6,2,0,36.0,0.0,117.2,76.8,0.0,0,0.0,0.0,0.0
2022-11-07,1,0,19,29.0,210.0,65.5,7.2,1,1,41.0,4.0,84.0,26.1,2.0,5,2.5,0.0,3.0
2022-11-13,0,0,17,27.0,174.0,63.0,6.4,1,2,18.0,2.0,62.9,27.8,3.0,1,0.3,0.0,1.0
2022-11-20,1,1,21,25.0,260.0,84.0,10.4,3,0,53.0,3.0,149.6,84.8,2.0,-2,-1.0,0.0,-1.0
2022-11-27,0,0,18,29.0,204.0,62.1,7.0,0,0,35.0,1.0,83.1,58.3,4.0,21,5.3,0.0,10.0
2022-12-05,0,0,20,28.0,229.0,71.4,8.2,1,0,40.0,2.0,107.6,70.2,1.0,1,1.0,0.0,1.0
2022-12-18,1,1,11,17.0,151.0,64.7,8.9,2,0,22.0,2.0,132.2,53.1,2.0,1,0.5,0.0,2.0
2022-12-24,0,1,8,15.0,92.0,53.3,6.1,0,1,29.0,0.0,44.3,24.6,1.0,-1,-1.0,0.0,-1.0
2023-09-18,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2.8,0.0,0,0.0,0.0,0.0
2023-09-24,0,0,34,58.0,361.0,58.6,6.2,2,0,47.0,3.0,88.4,50.8,2.0,11,5.5,0.0,10.0
2023-10-08,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,36.7,1.0,1,1.0,0.0,1.0
2024-09-08,0,0,0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,39.6,2.1,0.0,0,0.0,0.0,0.0
2024-09-22,0,1,26,37.0,319.0,70.3,8.6,3,0,35.0,2.0,123.6,89.7,2.0,-2,-1.0,0.0,-1.0
2024-09-29,1,0,25,40.0,220.0,62.5,5.5,2,1,39.0,0.0,83.3,59.5,3.0,9,3.0,0.0,6.0
2024-10-06,0,0,18,28.0,136.0,64.3,4.9,0,1,31.0,3.0,61.0,33.1,1.0,3,3.0,0.0,3.0
