Date,OPP,Result,REC,TGTS,YDS,AVG,TD,LNG,CAR,YDS2,AVG2,LNG2,TD2,FUM,LST,FF,KB
Sun 12/30,vsDET,L31-0,1,1,7,7.0,0,7,0,0,0.0,0,0,0,0,0,0
Regular Season Stats,1,1,7,7.0,0,7,0,0,0.0,0,0,0,0,-,-,,
