Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/30,vsBAL,W23-17,10,15,78,66.7,5.2,1,0,17,2,101.5,34.4,2,4,2.0,0,3
Sun 12/23,@PIT,W13-10,24,41,278,58.5,6.8,0,2,25,6,58.8,31.0,0,0,0.0,0,0
Thu 12/13,@PHI,W34-13,13,27,127,48.1,4.7,1,0,19,6,74.2,7.1,8,18,2.3,1,11
Sun 12/9,vsDAL,L20-19,20,33,206,60.6,6.2,1,1,25,5,76.1,25.7,1,0,0.0,0,0
Sun 12/2,@SD,W20-13,25,38,211,65.8,5.6,1,2,19,1,66.9,62.4,4,5,1.3,1,6
Sun 11/25,vsOAK,W34-10,16,30,210,53.3,7.0,3,0,48,2,109.0,69.4,4,5,1.3,0,8
Sun 11/18,@KC,W28-6,18,29,230,62.1,7.9,2,0,40,2,109.8,58.8,3,13,4.3,1,11
Sun 11/11,vsNYG,W31-13,21,30,199,70.0,6.6,4,0,56,0,127.6,85.4,2,-2,-1.0,0,-1
Sun 11/4,vsDEN,L31-23,26,42,299,61.9,7.1,1,1,52,5,81.3,63.9,2,16,8.0,0,11
Sun 10/21,vsPIT,L24-17,14,28,105,50.0,3.8,1,1,17,0,56.4,22.0,1,-1,-1.0,0,-1
Sun 10/14,@CLE,L34-24,31,46,381,67.4,8.3,3,3,57,2,87.3,28.6,2,5,2.5,0,3
Sun 10/7,vsMIA,L17-13,26,43,234,60.5,5.4,1,2,24,3,63.5,31.6,4,21,5.3,0,12
Sun 9/30,@JAX,W27-10,20,31,244,64.5,7.9,2,1,42,0,96.7,73.7,6,5,0.8,1,5
Sun 9/23,@WSH,W38-31,19,27,328,70.4,12.1,3,1,59,2,132.9,89.0,2,16,8.0,0,17
Sun 9/16,vsCLE,W34-27,24,31,318,77.4,10.3,3,1,50,6,128.2,71.8,3,4,1.3,0,3
Mon 9/10,@BAL,L44-13,22,37,221,59.5,6.0,0,1,27,4,65.3,34.1,3,11,3.7,0,6
Regular Season Stats,329,528,"3,669",62.3,6.9,27,16,59,46,87.4,47.3,47,120,2.6,4,17,,
