Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsDET,L20-16,17,27,205,63.0,7.6,1,1,45,2,83.1,40.8,3,10,3.3,0,6
Sun 1/1,vsMIN,W41-17,15,24,159,62.5,6.6,1,0,24,1,95.7,43.0,1,2,2.0,1,2
Sun 12/25,@MIA,W26-20,24,38,238,63.2,6.3,1,1,42,2,78.6,34.1,7,18,2.6,0,12
Mon 12/19,vsLAR,W24-12,22,30,229,73.3,7.6,1,1,25,3,92.2,39.7,3,-3,-1.0,0,-1
Sun 12/4,@CHI,W28-19,18,31,182,58.1,5.9,1,0,21,0,85.7,52.5,3,4,1.3,0,6
Sun 11/27,@PHI,L40-33,11,16,140,68.8,8.8,2,2,30,3,95.8,35.5,1,-1,-1.0,0,-1
Thu 11/17,vsTEN,L27-17,24,39,227,61.5,5.8,2,0,28,1,94.7,50.6,0,0,0.0,0,0
Sun 11/13,vsDAL,W31-28 OT,14,20,224,70.0,11.2,3,0,58,2,146.7,83.2,2,4,2.0,0,7
Sun 11/6,@DET,L15-9,23,43,291,53.5,6.8,1,3,47,1,53.5,26.5,4,40,10.0,0,18
Sun 10/30,@BUF,L27-17,19,30,203,63.3,6.8,2,1,37,2,91.4,21.4,1,11,11.0,0,11
Sun 10/23,@WSH,L23-21,23,35,194,65.7,5.5,2,0,28,0,99.0,50.6,0,0,0.0,0,0
Sun 10/16,vsNYJ,L27-10,26,41,246,63.4,6.0,1,0,35,4,88.1,19.6,1,0,0.0,0,0
Sun 10/9,vsNYG,L27-22,25,39,222,64.1,5.7,2,0,35,2,96.3,53.6,0,0,0.0,0,0
Sun 10/2,vsNE,W27-24 OT,21,35,251,60.0,7.2,2,1,32,1,89.1,47.5,1,1,1.0,0,1
Sun 9/25,@TB,W14-12,27,35,255,77.1,7.3,2,1,40,1,103.9,66.9,1,-1,-1.0,0,-1
Sun 9/18,vsCHI,W27-10,19,25,234,76.0,9.4,2,0,55,3,131.1,52.6,5,10,2.0,0,7
Sun 9/11,@MIN,L23-7,22,34,195,64.7,5.7,0,1,23,4,67.6,13.6,1,-1,-1.0,0,-1
Regular Season Stats,350,542,"3,695",64.6,6.8,26,12,58,32,91.1,41.3,34,94,2.8,1,18,,
