Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/30,@NYG,W36-35,27,44,387,61.4,8.8,4,0,49,4,120.2,88.5,4,0,0.0,0,3
Sun 12/23,vsTB,W27-20,20,25,161,80.0,6.4,1,0,31,1,106.8,78.9,4,2,0.5,1,7
Sun 12/16,@IND,L23-0,24,39,206,61.5,5.3,0,1,18,3,64.7,19.6,0,0,0.0,0,0
Sun 12/9,vsPHI,W29-23 OT,42,54,455,77.8,8.4,3,2,75,3,104.9,60.4,4,2,0.5,0,6
Thu 11/29,vsNO,W13-10,24,28,249,85.7,8.9,1,0,40,7,115.6,58.7,5,22,4.4,0,15
Thu 11/22,vsWSH,W31-23,22,31,289,71.0,9.3,2,0,90,4,121.6,58.8,6,18,3.0,1,10
Sun 11/18,@ATL,W22-19,22,32,208,68.8,6.5,0,0,34,2,86.5,41.9,4,5,1.3,1,4
Sun 11/11,@PHI,W27-20,26,36,270,72.2,7.5,1,0,25,4,102.8,60.7,6,9,1.5,1,4
Mon 11/5,vsTEN,L28-14,21,31,243,67.7,7.8,2,1,37,5,99.3,23.3,2,11,5.5,0,6
Sun 10/21,@WSH,L20-17,22,35,273,62.9,7.8,1,0,49,4,96.5,60.4,6,33,5.5,1,14
Sun 10/14,vsJAX,W40-7,17,27,183,63.0,6.8,2,0,27,3,107.5,93.9,11,82,7.5,1,28
Sun 10/7,@HOU,L19-16 OT,18,29,208,62.1,7.2,1,2,44,2,66.5,41.9,6,34,5.7,0,11
Sun 9/30,vsDET,W26-24,17,27,255,63.0,9.4,2,0,38,3,118.6,53.5,3,2,0.7,0,2
Sun 9/23,@SEA,L24-13,19,34,168,55.9,4.9,1,2,20,5,54.5,15.7,2,21,10.5,0,11
Sun 9/16,vsNYG,W20-13,16,25,160,64.0,6.4,1,0,64,0,95.4,69.9,7,45,6.4,0,15
Sun 9/9,@CAR,L16-8,19,29,170,65.5,5.9,0,0,20,6,81.1,20.2,5,19,3.8,0,9
Regular Season Stats,356,526,"3,885",67.7,7.4,22,8,90,56,56.3,55.2,75,305,4.1,6,28,,
