Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsARI,W38-13,15,20,178,75.0,8.9,3,0,26,4,141.2,53.7,4,7,1.8,0,13
Sun 1/1,@LV,W37-34 OT,22,35,284,62.9,8.1,2,1,42,0,95.4,69.9,2,-3,-1.5,0,-1
Sat 12/24,vsWSH,W37-20,15,22,234,68.2,10.6,2,1,54,3,114.6,63.5,1,6,6.0,0,6
Thu 12/15,@SEA,W21-13,17,26,217,65.4,8.3,2,0,54,1,117.0,66.6,4,-2,-0.5,0,1
Sun 12/11,vsTB,W35-7,16,21,185,76.2,8.8,2,0,32,0,134.0,93.5,2,3,1.5,1,2
Sun 12/4,vsMIA,W33-17,25,37,210,67.6,5.7,2,1,19,3,88.8,58.6,4,-1,-0.3,0,2
Mon 11/21,vsARI,W38-10,0,0,0,0.0,0.0,0,0,0,0,0.0,75.5,3,3,1.0,0,5
Sun 10/23,vsKC,L44-23,4,9,66,44.4,7.3,0,1,22,0,30.1,25.9,1,1,1.0,0,1
Sun 10/9,@CAR,W37-15,0,0,0,0.0,0.0,0,0,0,0,0.0,-,1,-1,-1.0,0,-1
Regular Season Stats,114,170,"1,374",67.1,8.1,13,4,54,11,107.3,67.5,22,13,0.6,1,13,,
