Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsNYG,W22-16,20,35,229,57.1,6.5,0,1,37,3,65.1,24.5,9,13,1.4,0,8
Sun 12/18,@CHI,W25-20,22,37,315,59.5,8.5,0,2,68,1,64.6,53.6,17,61,3.6,3,22
Sun 12/11,@NYG,W48-22,21,31,217,67.7,7.0,2,0,41,4,109.2,85.6,7,77,11.0,1,24
Sun 12/4,vsTEN,W35-10,29,39,380,74.4,9.7,3,0,40,2,130.3,74.1,5,12,2.4,1,4
Sun 11/27,vsGB,W40-33,16,28,153,57.1,5.5,2,0,30,2,96.3,90.3,17,157,9.2,0,42
Sun 11/20,@IND,W17-16,18,25,190,72.0,7.6,1,0,29,3,107.1,71.9,16,86,5.4,1,23
Mon 11/14,vsWSH,L32-21,17,26,175,65.4,6.7,2,1,50,1,94.2,77.1,6,28,4.7,1,12
Thu 11/3,@HOU,W29-17,21,27,243,77.8,9.0,2,0,31,4,128.9,76.7,9,23,2.6,0,14
Sun 10/30,vsPIT,W35-13,19,28,285,67.9,10.2,4,0,43,3,140.6,84.6,2,10,5.0,0,8
Sun 10/16,vsDAL,W26-17,15,25,155,60.0,6.2,2,0,22,4,104.6,67.4,9,27,3.0,0,12
Sun 10/9,@ARI,W20-17,26,36,239,72.2,6.6,0,0,31,2,89.9,56.7,15,61,4.1,2,17
Sun 10/2,vsJAX,W29-21,16,25,204,64.0,8.2,0,1,31,2,72.8,17.8,16,38,2.4,1,13
Sun 9/25,@WSH,W24-8,22,35,340,62.9,9.7,3,0,45,3,123.5,88.6,9,20,2.2,0,5
Mon 9/19,vsMIN,W24-7,26,31,333,83.9,10.7,1,1,53,3,108.7,75.6,11,57,5.2,2,26
Sun 9/11,@DET,W38-35,18,32,243,56.3,7.6,0,0,54,1,80.6,57.7,17,90,5.3,1,16
Regular Season Stats,306,460,"3,701",66.5,8.0,22,6,68,38,101.5,68.3,165,760,4.6,13,42,,
