Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,vsBAL,W34-17,21,36,281,58.3,7.8,2,4,53,0,56.3,52.0,6,23,3.8,1,9
Sun 12/22,vsMIN,W42-14,27,38,363,71.1,9.6,4,0,41,2,64.6,77.2,1,10,10.0,0,10
Sun 12/15,@PIT,L30-20,25,44,230,56.8,5.2,2,0,19,1,47.9,48.0,4,20,5.0,0,9
Sun 12/8,vsIND,W42-28,24,35,275,68.6,7.9,3,0,29,0,56.3,80.5,5,11,2.2,1,8
Sun 12/1,@SD,W17-10,14,23,190,60.9,8.3,1,1,50,0,60.4,40.6,3,9,3.0,0,11
Sun 11/17,vsCLE,W41-20,13,27,93,48.1,3.4,3,2,25,0,39.6,2.6,4,0,0.0,0,1
Sun 11/10,@BAL,L20-17 OT,24,51,274,47.1,5.4,2,3,51,5,47.9,38.2,6,22,3.7,0,12
Thu 10/31,@MIA,L22-20 OT,32,53,338,60.4,6.4,0,3,26,5,52.1,36.5,5,12,2.4,0,10
Sun 10/27,vsNYJ,W49-9,19,30,325,63.3,10.8,5,1,53,1,68.8,98.1,0,0,0.0,0,0
Sun 10/20,@DET,W27-24,24,34,372,70.6,10.9,3,0,82,1,68.8,90.5,1,6,6.0,0,6
Sun 10/13,@BUF,W27-24 OT,26,40,337,65.0,8.4,3,1,54,3,60.4,75.8,7,17,2.4,0,6
Sun 10/6,vsNE,W13-6,20,27,212,74.1,7.9,0,1,28,4,56.3,41.2,6,25,4.2,0,9
Sun 9/29,@CLE,L17-6,23,42,206,54.8,4.9,0,1,29,2,43.8,18.6,4,13,3.3,0,10
Sun 9/22,vsGB,W34-30,20,28,235,71.4,8.4,2,1,32,4,60.4,44.4,4,3,0.8,0,4
Mon 9/16,vsPIT,W20-10,25,45,280,55.6,6.2,1,0,61,0,52.1,39.7,3,10,3.3,0,4
Sun 9/8,@CHI,L24-21,26,33,282,78.8,8.5,2,2,45,1,60.4,78.8,2,2,1.0,0,3
Regular Season Stats,363,586,"4,293",61.9,7.3,33,20,82,29,56.3,54.8,61,183,3.0,2,12,,
