Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/28,vsDET,W31-21,21,31,308,67.7,9.9,3,0,71,4,132.2,40.4,1,-1,-1.0,0,-1
Mon 12/22,@CHI,L20-17 OT,24,39,260,61.5,6.7,2,1,35,0,87.6,56.3,2,-6,-3.0,0,-1
Sun 12/14,@JAX,L20-16,20,32,278,62.5,8.7,1,1,46,3,87.8,62.8,5,22,4.4,0,7
Sun 12/7,vsHOU,L24-21,19,30,295,63.3,9.8,2,1,63,2,104.2,49.0,1,4,4.0,0,4
Sun 11/30,vsCAR,L35-31,29,45,298,64.4,6.6,3,1,46,2,96.3,87.4,5,26,5.2,0,16
Mon 11/24,@NO,L51-29,23,41,248,56.1,6.0,2,3,29,2,59.8,71.5,8,36,4.5,1,10
Sun 11/16,vsCHI,W37-3,23,30,227,76.7,7.6,2,1,29,0,105.8,74.1,1,1,1.0,0,1
Sun 11/9,@MIN,L28-27,15,26,142,57.7,5.5,0,0,19,4,72.9,13.0,1,1,1.0,0,1
Sun 11/2,@TEN,L19-16 OT,22,41,314,53.7,7.7,1,1,52,4,76.7,36.4,2,11,5.5,0,6
Sun 10/19,vsIND,W34-14,21,28,186,75.0,6.6,1,0,24,0,104.2,95.6,3,8,2.7,0,9
Sun 10/12,@SEA,W27-17,21,30,208,70.0,6.9,2,0,45,2,111.5,88.5,6,23,3.8,1,16
Sun 10/5,vsATL,L27-24,25,37,313,67.6,8.5,3,1,44,2,109.4,53.5,2,4,2.0,0,3
Sun 9/28,@TB,L30-21,14,27,165,51.9,6.1,2,3,48,3,55.9,34.5,2,8,4.0,0,7
Sun 9/21,vsDAL,L27-16,22,39,290,56.4,7.4,0,0,50,5,80.1,32.3,5,10,2.0,1,5
Sun 9/14,@DET,W48-25,24,38,328,63.2,8.6,3,0,62,1,117.0,75.9,4,25,6.3,0,13
Mon 9/8,vsMIN,W24-19,18,22,178,81.8,8.1,1,0,56,0,115.5,89.4,8,35,4.4,1,21
Regular Season Stats,341,536,"4,038",63.6,7.5,28,13,71,34,93.8,62.9,56,207,3.7,4,21,,
