Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsNE,W35-23,19,31,254,61.3,8.2,3,1,49,2,106.1,82.9,9,16,1.8,0,7
Sat 12/24,@CHI,W35-13,15,26,172,57.7,6.6,2,2,24,1,71.3,47.1,6,41,6.8,1,15
Sat 12/17,vsMIA,W32-29,25,40,304,62.5,7.6,4,0,45,2,119.2,58.7,10,77,7.7,0,44
Sun 12/11,vsNYJ,W20-12,16,27,147,59.3,5.4,1,0,32,3,86.5,51.4,10,47,4.7,1,16
Thu 12/1,@NE,W24-10,22,33,223,66.7,6.8,2,0,21,2,106.0,90.5,8,20,2.5,0,8
Thu 11/24,@DET,W28-25,24,42,253,57.1,6.0,2,1,36,3,80.8,72.9,10,78,7.8,1,21
Sun 11/20,vsCLE,W31-23,18,27,197,66.7,7.3,1,0,28,2,100.4,69.2,3,7,2.3,0,6
Sun 11/13,vsMIN,L33-30 OT,29,43,330,67.4,7.7,1,2,25,2,78.6,71.4,6,84,14.0,0,25
Sun 11/6,@NYJ,L20-17,18,34,205,52.9,6.0,0,2,42,5,46.8,67.4,9,86,9.6,2,36
Sun 10/30,vsGB,W27-17,13,25,218,52.0,8.7,2,2,53,2,75.1,84.1,6,49,8.2,0,20
Sun 10/16,@KC,W24-20,27,40,329,67.5,8.2,3,0,34,1,117.6,68.5,12,32,2.7,0,16
Sun 10/9,vsPIT,W38-3,20,31,424,64.5,13.7,4,1,98,0,134.1,88.4,5,42,8.4,0,21
Sun 10/2,@BAL,W23-20,19,36,213,52.8,5.9,1,1,23,1,68.4,78.3,11,70,6.4,1,20
Sun 9/25,@MIA,L21-19,42,63,400,66.7,6.3,2,0,28,4,94.7,56.4,8,47,5.9,0,19
Mon 9/19,vsTEN,W41-7,26,38,317,68.4,8.3,4,0,46,1,128.9,89.0,1,10,10.0,0,10
Thu 9/8,@LAR,W31-10,26,31,297,83.9,9.6,3,2,53,2,112.0,87.4,10,56,5.6,1,13
Regular Season Stats,359,567,"4,283",63.3,7.6,35,14,98,33,96.6,73.4,124,762,6.1,7,44,,
