Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/1,@DET,W31-24,27,39,300,69.2,7.7,4,0,39,1,126.0,67.2,10,42,4.2,0,13
Sat 12/24,vsMIN,W38-25,28,38,347,73.7,9.1,4,0,48,4,136.6,95.1,2,13,6.5,1,7
Sun 12/18,@CHI,W30-27,19,31,252,61.3,8.1,0,0,60,4,87.0,37.2,3,19,6.3,0,8
Sun 12/11,vsSEA,W38-10,18,23,246,78.3,10.7,3,0,66,1,150.8,69.9,3,-6,-2.0,0,-1
Sun 12/4,vsHOU,W21-13,20,30,209,66.7,7.0,2,0,32,1,108.9,82.9,3,16,5.3,0,11
Mon 11/28,@PHI,W27-13,30,39,313,76.9,8.0,2,0,50,0,116.7,93.0,6,26,4.3,0,16
Sun 11/20,@WSH,L42-24,26,41,351,63.4,8.6,3,0,47,2,115.0,79.8,3,33,11.0,0,17
Sun 11/13,@TEN,L47-25,31,51,371,60.8,7.3,2,2,46,5,79.8,56.0,3,27,9.0,1,20
Sun 11/6,vsIND,L31-26,26,43,297,60.5,6.9,3,1,40,3,94.8,37.7,6,43,7.2,0,21
Sun 10/30,@ATL,L33-32,28,38,246,73.7,6.5,4,0,58,3,125.5,88.8,6,60,10.0,0,23
Thu 10/20,vsCHI,W26-10,39,56,326,69.6,5.8,3,0,25,2,102.2,62.2,2,7,3.5,0,8
Sun 10/16,vsDAL,L30-16,31,42,294,73.8,7.0,1,1,25,1,90.8,28.4,3,7,2.3,0,9
Sun 10/9,vsNYG,W23-16,23,45,259,51.1,5.8,2,2,29,0,65.0,65.4,5,15,3.0,0,11
Sun 9/25,vsDET,W34-27,15,24,205,62.5,8.5,4,0,49,2,129.3,97.6,5,22,4.4,0,14
Sun 9/18,@MIN,L17-14,20,36,213,55.6,5.9,1,1,39,5,70.7,57.0,3,29,9.7,1,10
Sun 9/11,@JAX,W27-23,20,34,199,58.8,5.9,2,0,32,1,95.1,83.2,4,16,4.0,1,8
Regular Season Stats,401,610,"4,428",65.7,7.3,40,7,66,35,56.3,72.4,67,369,5.5,4,23,,
