Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsCAR,L10-7,15,25,171,60.0,6.8,1,0,25,1,93.9,50.5,1,2,2.0,0,2
Sun 1/1,@PHI,W20-10,18,22,205,81.8,9.3,0,1,58,6,86.6,40.7,2,-2,-1.0,0,-1
Sat 12/24,@CLE,W17-10,8,15,92,53.3,6.1,0,1,29,0,44.3,24.6,1,-1,-1.0,0,-1
Sun 12/18,vsATL,W21-18,11,17,151,64.7,8.9,2,0,22,2,132.2,53.1,2,1,0.5,0,2
Mon 12/5,@TB,L17-16,20,28,229,71.4,8.2,1,0,40,2,107.6,70.2,1,1,1.0,0,1
Sun 11/27,@SF,L13-0,18,29,204,62.1,7.0,0,0,35,1,83.1,58.3,4,21,5.3,0,10
Sun 11/20,vsLAR,W27-20,21,25,260,84.0,10.4,3,0,53,3,149.6,84.8,2,-2,-1.0,0,-1
Sun 11/13,@PIT,L20-10,17,27,174,63.0,6.4,1,2,18,2,62.9,27.8,3,1,0.3,0,1
Mon 11/7,vsBAL,L27-13,19,29,210,65.5,7.2,1,1,41,4,84.0,26.1,2,5,2.5,0,3
Sun 10/30,vsLV,W24-0,22,30,229,73.3,7.6,2,0,36,0,117.2,76.8,0,0,0.0,0,0
Thu 10/20,@ARI,L42-34,30,47,361,63.8,7.7,4,3,64,0,89.1,60.8,4,21,5.3,0,14
Sun 10/16,vsCIN,L30-26,17,32,162,53.1,5.1,1,0,20,1,77.9,30.4,0,0,0.0,0,0
Sun 10/9,vsSEA,W39-32,16,24,187,66.7,7.8,1,1,54,1,86.6,65.0,7,4,0.6,0,5
Sun 10/2,vsMIN,L28-25,20,28,236,71.4,8.4,1,0,33,2,108.6,62.8,1,3,3.0,0,3
Regular Season Stats,252,378,"2,871",66.7,7.6,18,9,64,25,95.2,53.1,30,54,1.8,0,14,,
