Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sat 12/21,@TB,W23-20,19,32,184,59.4,5.8,0,1,39,5,62.5,65.1,7,37,5.3,0,19
Sun 12/15,@TEN,W24-21,19,27,243,70.4,9.0,2,2,35,1,92.1,43.6,7,32,4.6,0,12
Sun 12/8,vsDEN,L38-24,28,50,292,56.0,5.8,1,2,43,3,63.1,52.8,6,44,7.3,2,16
Sun 12/1,vsNE,W28-22,18,25,234,72.0,9.4,3,0,35,3,140.7,85.6,4,-1,-0.3,0,2
Thu 11/21,vsIND,W20-17,19,30,298,63.3,9.9,2,1,51,1,104.6,66.6,3,10,3.3,0,6
Sun 11/17,@BAL,L41-7,18,29,169,62.1,5.8,0,1,20,6,63.7,13.6,3,12,4.0,0,9
Sun 11/3,vsJAX,W26-3,22,28,201,78.6,7.2,2,0,21,1,120.4,88.3,7,37,5.3,0,13
Sun 10/27,vsOAK,W27-24,27,39,279,69.2,7.2,3,0,46,3,115.2,66.9,10,46,4.6,0,12
Sun 10/20,@IND,L30-23,23,34,308,67.6,9.1,1,2,45,3,81.5,47.6,3,32,10.7,0,19
Sun 10/13,@KC,W31-24,30,42,280,71.4,6.7,1,2,23,0,77.5,91.6,10,42,4.2,2,10
Sun 10/6,vsATL,W53-32,28,33,426,84.8,12.9,5,0,51,0,158.3,97.0,4,47,11.8,0,30
Sun 9/29,vsCAR,L16-10,21,33,160,63.6,4.8,0,0,14,6,75.3,20.6,3,12,4.0,1,10
Sun 9/22,@LAC,W27-20,25,34,351,73.5,10.3,3,0,53,2,135.8,78.4,7,18,2.6,0,15
Sun 9/15,vsJAX,W13-12,16,29,159,55.2,5.5,0,0,31,4,70.9,56.3,4,5,1.3,1,4
Mon 9/9,@NO,L30-28,20,30,268,66.7,8.9,3,1,54,6,114.3,90.3,4,40,10.0,1,21
Regular Season Stats,333,495,"3,852",67.3,7.8,26,12,54,44,56.3,70.5,82,413,5.0,7,30,,
