Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/28,vsDET,W30-20,17,22,226,77.3,10.3,2,0,34,0,139.6,96.6,2,14,7.0,1,13
Sun 12/21,@TB,W20-3,31,40,318,77.5,8.0,1,0,30,1,108.1,74.4,0,0,0.0,0,0
Sun 12/14,@BUF,L21-13,17,42,185,40.5,4.4,0,2,20,1,34.3,27.6,3,27,9.0,0,19
Mon 12/8,vsATL,W43-37,24,36,327,66.7,9.1,3,0,60,1,123.3,84.8,5,28,5.6,0,12
Sun 11/30,vsNE,W26-21,24,38,368,63.2,9.7,2,0,45,3,112.6,81.6,5,22,4.4,0,17
Sun 11/23,@MIN,W24-21,19,29,209,65.5,7.2,2,0,34,1,109.7,78.4,6,34,5.7,0,18
Sun 11/16,vsPHI,W53-20,22,36,341,61.1,9.5,3,0,64,1,120.3,93.6,3,32,10.7,0,16
Sun 11/9,vsCHI,W55-14,18,27,315,66.7,11.7,6,0,73,0,145.8,99.4,0,0,0.0,0,0
Sun 10/26,@NO,L44-23,28,39,418,71.8,10.7,1,2,70,3,93.8,41.8,2,21,10.5,1,14
Sun 10/19,vsCAR,W38-17,19,22,255,86.4,11.6,3,0,59,2,154.5,89.4,3,21,7.0,0,16
Sun 10/12,@MIA,W27-24,24,42,264,57.1,6.3,3,0,28,3,99.7,83.6,7,34,4.9,0,9
Thu 10/2,vsMIN,W42-10,12,17,156,70.6,9.2,3,0,66,2,138.7,78.6,0,0,0.0,0,0
Sun 9/28,@CHI,W38-17,22,28,302,78.6,10.8,4,0,46,1,151.2,96.6,1,8,8.0,0,8
Sun 9/21,@DET,L19-7,16,27,162,59.3,6.0,1,0,18,2,88.8,49.3,0,0,0.0,0,0
Sun 9/14,vsNYJ,W31-24,25,42,346,59.5,8.2,3,0,80,4,109.8,72.9,6,28,4.7,0,11
Thu 9/4,@SEA,L36-16,23,33,189,69.7,5.7,1,1,23,3,81.5,44.3,0,0,0.0,0,0
Regular Season Stats,341,520,"4,381",65.6,8.4,38,5,80,28,60.4,77.8,43,269,6.3,2,19,,
