Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,@CIN,L33-23,12,27,279,44.4,10.3,3,3,56,6,79.6,43.1,4,29,7.3,0,11
Sun 12/22,vsBAL,L31-15,20,33,192,60.6,5.8,2,1,33,0,84.4,69.6,2,4,2.0,0,5
Sun 12/15,@ARI,L38-24,30,43,247,69.8,5.7,2,1,26,1,90.0,63.2,2,11,5.5,0,7
Sun 12/8,vsCIN,W27-19,11,24,192,45.8,8.0,0,2,34,1,38.9,43.3,2,13,6.5,1,7
Sun 12/1,@PIT,L20-13,18,32,196,56.3,6.1,1,1,23,5,71.9,48.1,1,2,2.0,0,2
Sun 11/24,vsMIA,W41-24,24,34,327,70.6,9.6,3,1,37,1,118.1,93.9,2,5,2.5,0,5
Thu 11/14,vsPIT,W21-7,17,32,193,53.1,6.0,2,0,42,1,92.3,76.5,1,1,1.0,1,1
Sun 11/10,vsBUF,W19-16,26,38,238,68.4,6.3,2,0,24,2,102.7,78.5,2,1,0.5,0,2
Sun 11/3,@DEN,L24-19,27,42,273,64.3,6.5,1,0,41,2,90.7,48.3,3,22,7.3,0,16
Sun 10/27,@NE,L27-13,20,31,194,64.5,6.3,1,1,31,5,79.2,28.6,1,18,18.0,0,18
Sun 10/13,vsSEA,L32-28,22,37,249,59.5,6.7,1,3,41,0,54.9,71.1,4,35,8.8,1,15
Mon 10/7,@SF,L31-3,8,22,100,36.4,4.5,0,2,25,4,13.4,2.1,0,0,0.0,0,0
Sun 9/29,@BAL,W40-25,20,30,342,66.7,11.4,1,1,65,1,102.4,70.9,3,1,0.3,0,1
Sun 9/22,vsLAR,L20-13,18,36,195,50.0,5.4,1,1,30,3,64.0,33.8,1,-1,-1.0,0,-1
Mon 9/16,@NYJ,W23-3,19,35,325,54.3,9.3,1,1,89,3,83.6,59.1,0,0,0.0,0,0
Sun 9/8,vsTEN,L43-13,25,38,285,65.8,7.5,1,3,35,5,64.0,26.1,0,0,0.0,0,0
Regular Season Stats,317,534,"3,827",59.4,7.2,22,21,89,40,56.3,54.4,28,141,5.0,3,18,,
