Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,@CHI,W35-16,19,24,240,79.2,10.0,4,0,72,1,147.9,91.2,1,4,4.0,0,4
Sun 12/27,vsTEN,W40-14,21,25,231,84.0,9.2,4,1,32,1,128.1,86.9,3,19,6.3,0,14
Sat 12/19,vsCAR,W24-16,20,29,143,69.0,4.9,1,0,22,5,91.6,55.3,5,26,5.2,1,10
Sun 12/13,@DET,W31-24,26,33,290,78.8,8.8,3,0,56,0,133.6,85.0,6,13,2.2,1,6
Sun 12/6,vsPHI,W30-16,25,34,295,73.5,8.7,3,0,42,2,128.9,66.9,4,-3,-0.8,0,0
Sun 11/29,vsCHI,W41-25,21,29,211,72.4,7.3,4,0,39,0,132.3,95.2,2,12,6.0,0,10
Sun 11/22,@IND,L34-31 OT,27,38,311,71.1,8.2,3,1,47,1,110.7,66.9,3,13,4.3,0,9
Sun 11/15,vsJAX,W24-20,24,34,325,70.6,9.6,2,1,78,1,108.1,38.7,3,4,1.3,1,5
Thu 11/5,@SF,W34-17,25,31,305,80.6,9.8,4,0,52,1,147.2,98.9,1,7,7.0,0,7
Sun 11/1,vsMIN,L28-22,27,41,291,65.9,7.1,3,0,45,1,110.9,64.1,2,9,4.5,0,7
Sun 10/25,@HOU,W35-20,23,34,283,67.6,8.3,4,0,45,0,132.4,80.7,0,0,0.0,0,0
Sun 10/18,@TB,L38-10,16,35,160,45.7,4.6,0,2,20,4,35.4,9.5,2,14,7.0,0,8
Mon 10/5,vsATL,W30-16,27,33,327,81.8,9.9,4,0,29,1,147.5,96.0,1,5,5.0,0,5
Sun 9/27,@NO,W37-30,21,32,283,65.6,8.8,3,0,72,1,124.9,89.4,2,12,6.0,0,13
Sun 9/20,vsDET,W42-21,18,30,240,60.0,8.0,2,0,41,1,107.6,81.3,2,12,6.0,0,8
Sun 9/13,@MIN,W43-34,32,44,364,72.7,8.3,4,0,45,0,127.5,91.4,1,2,2.0,0,2
Regular Season Stats,372,526,"4,299",70.7,8.2,48,5,78,20,60.4,79.8,38,149,3.9,3,14,,
