Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,@ARI,W21-20,16,28,189,57.1,6.8,2,0,37,0,101.6,74.9,3,28,9.3,0,21
Sun 12/31,vsPIT,L30-23,23,33,290,69.7,8.8,1,0,33,1,106.9,75.8,3,33,11.0,0,25
Sun 12/24,@TEN,W20-17,25,36,227,69.4,6.3,2,0,26,3,104.7,76.4,1,2,2.0,0,2
Thu 11/30,@DAL,L41-35,23,41,334,56.1,8.1,3,1,73,0,97.0,91.8,2,6,3.0,1,5
Thu 11/23,vsSF,L31-13,18,27,180,66.7,6.7,0,1,34,6,70.0,14.3,4,21,5.3,0,11
Sun 11/19,@LAR,L17-16,22,34,233,64.7,6.9,1,0,53,2,94.4,62.6,1,-1,-1.0,0,-1
Sun 11/12,vsWSH,W29-26,31,47,369,66.0,7.9,2,0,64,1,103.9,48.1,1,13,13.0,0,13
Sun 11/5,@BAL,L37-3,13,28,157,46.4,5.6,0,1,50,4,49.3,12.5,2,4,2.0,0,5
Sun 10/29,vsCLE,W24-20,23,37,254,62.2,6.9,2,2,43,1,78.0,54.7,2,-3,-1.5,0,-1
Sun 10/22,vsARI,W20-10,18,24,219,75.0,9.1,2,1,31,2,113.0,67.0,6,10,1.7,0,5
Sun 10/15,@CIN,L17-13,27,41,326,65.9,8.0,0,2,36,4,69.8,40.2,4,20,5.0,0,11
Mon 10/2,@NYG,W24-3,13,20,110,65.0,5.5,1,0,23,2,95.8,38.0,0,0,0.0,0,0
Sun 9/24,vsCAR,W37-27,23,36,296,63.9,8.2,1,1,36,2,87.3,55.5,4,-4,-1.0,0,-1
Sun 9/17,@DET,W37-31 OT,32,41,328,78.1,8.0,2,0,31,1,116.3,83.3,3,20,6.7,0,15
Sun 9/10,vsLAR,L30-13,16,26,112,61.5,4.3,1,0,28,2,84.1,45.6,1,6,6.0,0,6
Regular Season Stats,323,499,"3,624",64.7,7.3,20,9,73,31,92.1,60.3,37,155,4.2,1,25,,
