Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,@NYG,L27-10,7,16,55,43.8,3.4,0,1,12,2,26.8,13.9,2,4,2.0,0,2
Sun 12/31,vsARI,L35-31,18,23,167,78.3,7.3,3,1,23,0,118.4,77.5,8,25,3.1,0,13
Mon 12/25,vsNYG,W33-25,24,38,301,63.2,7.9,1,1,36,1,85.5,70.1,8,34,4.3,1,16
Mon 12/18,@SEA,L20-17,17,31,143,54.8,4.6,0,2,18,0,40.1,57.6,13,82,6.3,2,20
Sun 12/10,@DAL,L33-13,18,27,197,66.7,7.3,0,0,30,1,88.0,39.3,5,30,6.0,0,11
Sun 12/3,vsSF,L42-19,26,45,298,57.8,6.6,1,0,38,3,85.2,37.9,7,20,2.9,1,7
Sun 11/26,vsBUF,W37-34 OT,18,31,200,58.1,6.5,3,1,33,2,96.2,57.9,14,65,4.6,2,16
Mon 11/20,@KC,W21-17,14,22,150,63.6,6.8,0,1,41,5,64.6,31.1,12,29,2.4,2,10
Sun 11/5,vsDAL,W28-23,17,23,207,73.9,9.0,2,0,29,3,130.2,60.0,10,36,3.6,1,6
Sun 10/29,@WSH,W38-31,29,38,319,76.3,8.4,4,0,38,2,135.7,86.4,4,6,1.5,0,7
Sun 10/22,vsMIA,W31-17,23,31,279,74.2,9.0,2,1,42,3,109.5,79.4,11,21,1.9,1,12
Sun 10/15,@NYJ,L20-14,28,45,280,62.2,6.2,1,3,49,2,59.5,70.2,8,47,5.9,1,11
Sun 10/8,@LAR,W23-14,25,38,303,65.8,8.0,1,1,49,1,87.9,84.7,15,72,4.8,1,17
Sun 10/1,vsWSH,W34-31 OT,25,37,319,67.6,8.6,2,0,59,3,112.3,66.6,9,34,3.8,0,24
Mon 9/25,@TB,W25-11,23,37,277,62.2,7.5,1,2,34,1,71.6,56.5,10,28,2.8,1,8
Thu 9/14,vsMIN,W34-28,18,23,193,78.3,8.4,1,1,63,4,98.0,42.3,12,35,2.9,2,8
Sun 9/10,@NE,W25-20,22,33,170,66.7,5.2,1,0,23,3,89.2,38.8,9,37,4.1,0,14
Regular Season Stats,352,538,"3,858",65.4,7.2,23,15,63,36,89.1,60.9,157,605,3.9,15,24,,
