Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/9,vsIND,W26-11,23,32,223,71.9,7.0,2,0,29,1,111.8,69.1,10,17,1.7,0,8
Sun 1/2,@NE,L50-10,17,27,193,63.0,7.1,1,3,40,2,57.1,25.8,2,16,8.0,0,15
Sun 12/26,@NYJ,L26-21,26,39,280,66.7,7.2,0,0,25,1,87.6,44.1,6,37,6.2,0,26
Sun 12/19,vsHOU,L30-16,22,38,210,57.9,5.5,0,0,30,3,73.4,25.7,5,21,4.2,0,10
Sun 12/12,@TEN,L20-0,24,40,221,60.0,5.5,0,4,41,3,35.5,26.3,1,2,2.0,0,2
Sun 12/5,@LAR,L37-7,16,28,145,57.1,5.2,0,0,28,2,71.3,39.0,4,10,2.5,0,9
Sun 11/28,vsATL,L21-14,23,42,228,54.8,5.4,1,1,26,1,68.4,25.9,5,39,7.8,0,10
Sun 11/21,vsSF,L30-10,16,25,158,64.0,6.3,0,0,22,3,81.8,36.9,3,23,7.7,0,10
Sun 11/14,@IND,L23-17,16,35,162,45.7,4.6,0,0,24,3,59.5,38.1,5,33,6.6,0,12
Sun 11/7,vsBUF,W9-6,15,26,118,57.7,4.5,0,0,23,2,69.1,42.4,3,4,1.3,0,3
Sun 10/31,@SEA,L31-7,32,54,238,59.3,4.4,1,1,17,1,68.3,14.5,3,11,3.7,0,8
Sun 10/17,vsMIA,W23-20,25,41,319,61.0,7.8,1,0,29,2,93.4,74.0,2,11,5.5,0,12
Sun 10/10,vsTEN,L37-19,23,33,273,69.7,8.3,1,1,58,2,92.1,43.6,7,28,4.0,1,8
Thu 9/30,@CIN,L24-21,17,24,204,70.8,8.5,0,0,52,1,96.5,84.7,8,36,4.5,1,11
Sun 9/26,vsARI,L31-19,22,34,219,64.7,6.4,1,2,25,3,68.1,20.2,6,27,4.5,0,10
Sun 9/19,vsDEN,L23-13,14,33,118,42.4,3.6,1,2,25,1,37.2,27.4,2,21,10.5,0,11
Sun 9/12,@HOU,L37-21,28,51,332,54.9,6.5,3,3,41,1,70.1,20.2,1,-2,-2.0,0,-2
Regular Season Stats,359,602,"3,641",59.6,6.0,12,17,58,32,71.9,39.1,73,334,4.6,2,26,,
