Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Mon 12/12,vsNE,L27-13,1,1,9,100.0,9.0,0,0,9,0,104.2,62.2,1,3,3.0,0,3
Sun 11/27,vsLAC,L25-24,18,29,191,62.1,6.6,2,1,33,1,89.9,86.0,7,56,8.0,1,18
Sun 11/6,vsSEA,L31-21,25,35,175,71.4,5.0,2,0,22,5,101.5,46.5,8,60,7.5,0,21
Sun 10/30,@MIN,L34-26,31,44,326,70.5,7.4,3,2,38,4,95.5,48.7,6,36,6.0,0,8
Thu 10/20,vsNO,W42-34,20,29,204,69.0,7.0,1,0,31,2,100.4,68.9,7,30,4.3,0,17
Sun 10/16,@SEA,L19-9,23,37,222,62.2,6.0,0,1,32,6,67.6,30.4,10,100,10.0,0,42
Sun 10/9,vsPHI,L20-17,28,42,250,66.7,6.0,1,1,28,1,80.5,68.4,4,42,10.5,0,15
Sun 10/2,@CAR,W26-16,23,32,207,71.9,6.5,2,1,23,1,96.7,43.6,12,26,2.2,1,10
Sun 9/25,vsLAR,L20-12,37,58,314,63.8,5.4,0,0,30,2,77.8,29.0,2,8,4.0,0,6
Sun 9/18,@LV,W29-23 OT,31,49,277,63.3,5.7,1,1,29,1,76.7,67.6,5,28,5.6,1,10
Sun 9/11,vsKC,L44-21,22,34,193,64.7,5.7,2,0,26,2,99.3,53.1,5,29,5.8,0,21
Regular Season Stats,259,390,"2,368",66.4,6.1,14,7,38,25,87.2,53.6,67,418,6.2,3,42,,
