Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,@NYG,L23-19,29,47,243,61.7,5.2,0,1,21,6,66.2,35.6,7,48,6.9,0,13
Sun 12/27,vsPHI,W37-17,22,30,377,73.3,12.6,3,1,69,2,134.7,82.9,5,15,3.0,0,9
Sun 12/20,vsSF,W41-33,19,33,209,57.6,6.3,2,0,45,2,96.7,31.5,2,8,4.0,0,6
Sun 12/13,@CIN,W30-7,16,23,185,69.6,8.0,2,0,32,2,122.6,63.0,1,-1,-1.0,0,-1
Tue 12/8,@BAL,L34-17,31,48,285,64.6,5.9,2,1,28,1,85.9,52.1,1,2,2.0,0,2
Thu 11/26,vsWSH,L41-16,25,35,215,71.4,6.1,1,1,54,3,84.8,68.1,3,17,5.7,0,11
Sun 11/22,@MIN,W31-28,22,32,203,68.8,6.3,3,1,32,1,104.0,74.1,3,5,1.7,0,7
Sun 10/25,@WSH,L25-3,9,19,75,47.4,3.9,0,1,18,3,36.1,6.2,3,16,5.3,0,6
Mon 10/19,vsARI,L38-10,34,54,266,63.0,4.9,1,2,27,3,65.8,25.1,2,4,2.0,0,2
Sun 10/11,vsNYG,W37-34,9,11,111,81.8,10.1,0,0,38,1,108.7,13.2,1,0,0.0,0,0
Sun 9/20,vsATL,W40-39,0,1,0,0.0,0.0,0,0,0,0,39.6,4.6,0,0,0.0,0,0
Regular Season Stats,216,333,"2,169",64.9,6.5,14,8,69,24,52.1,46.1,28,114,4.1,0,13,,
