Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,vsNYJ,L13-6,3,5,5,60.0,1.0,0,0,5,0,64.6,2.5,0,0,0.0,0,0
Sat 12/21,@NE,L24-17,13,26,208,50.0,8.0,2,0,53,4,102.7,83.1,7,43,6.1,0,16
Sun 12/15,@PIT,W17-10,13,25,139,52.0,5.6,1,1,40,1,65.3,75.7,7,28,4.0,1,12
Sun 12/8,vsBAL,L24-17,17,39,146,43.6,3.7,1,0,37,6,62.6,16.7,2,9,4.5,0,7
Thu 11/28,@DAL,W26-15,19,24,231,79.2,9.6,1,0,29,4,120.7,83.8,10,43,4.3,1,15
Sun 11/24,vsDEN,W20-3,15,25,185,60.0,7.4,2,1,34,1,92.9,60.3,9,56,6.2,0,18
Sun 11/17,@MIA,W37-20,21,33,256,63.6,7.8,3,0,40,0,117.7,93.8,7,56,8.0,1,36
Sun 11/10,@CLE,L19-16,22,41,266,53.7,6.5,0,0,26,1,73.8,48.1,6,28,4.7,2,12
Sun 11/3,vsWSH,W24-9,14,20,160,70.0,8.0,1,0,49,2,110.4,66.2,8,12,1.5,1,6
Sun 10/27,vsPHI,L31-13,16,34,169,47.1,5.0,2,0,28,4,81.6,20.6,8,45,5.6,0,14
Sun 10/20,vsMIA,W31-21,16,26,202,61.5,7.8,2,0,27,2,111.4,49.9,4,32,8.0,0,15
Sun 10/6,@TEN,W14-7,23,32,219,71.9,6.8,2,1,46,4,98.3,27.4,10,27,2.7,0,6
Sun 9/29,vsNE,L16-10,13,28,153,46.4,5.5,0,3,23,4,24.0,13.6,5,26,5.2,1,15
Sun 9/22,vsCIN,W21-17,23,36,243,63.9,6.8,1,1,49,1,81.1,27.1,9,46,5.1,0,11
Sun 9/15,@NYG,W28-14,19,30,253,63.3,8.4,1,0,51,3,101.1,59.8,7,21,3.0,1,9
Sun 9/8,@NYJ,W17-16,24,37,254,64.9,6.9,1,2,38,1,71.2,51.3,10,38,3.8,1,8
Regular Season Stats,271,461,"3,089",58.8,6.7,20,9,53,38,52.1,49.4,109,510,4.7,9,36,,
