Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/27,@SEA,L20-9,24,43,234,55.8,5.4,0,1,26,3,61.6,43.6,7,23,3.3,0,7
Sun 12/20,vsNYJ,L23-20,22,34,209,64.7,6.1,2,1,44,3,89.0,16.0,1,9,9.0,0,9
Thu 12/10,vsNE,W24-3,16,25,137,64.0,5.5,1,1,25,1,74.9,39.6,4,11,2.8,1,9
Sun 12/6,@ARI,W38-28,37,47,351,78.7,7.5,1,0,30,1,104.9,84.0,4,1,0.3,1,2
Sun 11/29,vsSF,L23-20,19,31,198,61.3,6.4,0,2,33,2,52.9,8.0,5,11,2.2,0,6
Mon 11/23,@TB,W27-24,39,51,376,76.5,7.4,3,2,37,0,99.8,79.6,1,0,0.0,0,0
Sun 11/15,vsSEA,W23-16,27,37,302,73.0,8.2,0,0,39,3,96.9,47.3,5,4,0.8,0,4
Sun 11/1,@MIA,L28-17,35,61,355,57.4,5.8,1,2,26,2,65.9,8.5,0,0,0.0,0,0
Mon 10/26,vsCHI,W24-10,23,33,220,69.7,6.7,2,0,34,1,108.1,63.1,4,1,0.3,0,6
Sun 10/18,@SF,L24-16,19,38,198,50.0,5.2,2,1,40,0,72.0,35.5,1,10,10.0,0,10
Sun 10/11,@WSH,W30-10,21,30,309,70.0,10.3,2,1,56,1,111.7,85.2,3,0,0.0,1,2
Sun 10/4,vsNYG,W17-9,25,32,200,78.1,6.3,1,0,55,2,103.1,54.5,3,-3,-1.0,0,-1
Sun 9/27,@BUF,L35-32,23,32,321,71.9,10.0,2,1,31,2,111.6,72.6,2,4,2.0,1,3
Sun 9/20,@PHI,W37-19,20,27,267,74.1,9.9,3,0,28,1,142.1,94.8,7,13,1.9,0,10
Sun 9/13,vsDAL,W20-17,20,31,275,64.5,8.9,0,1,31,1,79.4,35.7,4,15,3.8,0,8
Regular Season Stats,370,552,"3,952",67.0,7.2,20,13,56,23,56.3,50.8,51,99,1.9,4,10,,
