Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/28,@PIT,L27-17,27,38,244,71.1,6.4,2,2,19,3,83.7,47.0,3,8,2.7,0,5
Mon 12/22,vsDEN,W37-28,17,25,146,68.0,5.8,2,1,22,0,93.1,22.8,6,25,4.2,0,10
Sun 12/14,@CLE,W30-0,14,24,117,58.3,4.9,0,1,15,2,53.6,14.8,2,3,1.5,0,2
Sun 12/7,vsPIT,L42-21,21,29,302,72.4,10.4,2,0,81,2,128.8,76.4,4,22,5.5,1,20
Sun 11/30,@TB,W14-13,19,27,176,70.4,6.5,1,3,30,2,60.6,38.2,3,7,2.3,1,5
Sun 11/23,@HOU,W22-13,24,35,233,68.6,6.7,1,1,20,0,84.6,67.1,7,6,0.9,0,3
Sun 11/16,@NO,W27-10,16,22,220,72.7,10.0,3,0,38,1,143.9,94.9,5,12,2.4,0,11
Thu 11/6,vsCLE,L24-3,10,33,86,30.3,2.6,0,3,18,2,2.0,3.1,3,8,2.7,0,4
Sun 11/2,vsJAX,W33-23,19,31,233,61.3,7.5,2,2,36,2,79.1,52.2,2,11,5.5,0,8
Sun 10/26,vsBAL,W27-24,21,28,266,75.0,9.5,0,1,53,2,89.3,61.3,6,14,2.3,2,5
Sun 10/19,@IND,L27-0,18,38,126,47.4,3.3,0,0,32,3,55.4,21.8,1,0,0.0,0,0
Sun 10/12,vsCAR,T37-37 OT,33,43,323,76.7,7.5,2,2,34,1,93.5,83.7,4,25,6.3,0,20
Sun 10/5,@NE,L43-17,15,24,204,62.5,8.5,2,0,37,1,117.4,46.2,2,16,8.0,0,12
Sun 9/21,vsTEN,W33-7,15,23,169,65.2,7.3,0,1,29,0,68.9,27.2,3,3,1.0,0,3
Sun 9/14,vsATL,W24-10,15,23,252,65.2,11.0,1,0,76,0,116.6,52.2,3,6,2.0,0,4
Sun 9/7,@BAL,W23-16,25,38,301,65.8,7.9,1,0,77,0,98.7,39.2,6,3,0.5,0,3
Regular Season Stats,309,481,"3,398",64.2,7.1,19,17,81,21,56.3,49.0,60,169,2.8,4,20,,
