Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/2,vsCHI,W10-3,19,28,229,67.9,8.2,1,1,46,2,89.7,16.3,7,21,3.0,0,7
Sun 12/26,vsNYG,W45-17,25,37,404,67.6,10.9,4,0,80,2,139.9,93.5,2,26,13.0,0,15
Sun 12/12,@DET,L7-3,7,11,46,63.6,4.2,0,1,12,2,34.7,7.9,2,25,12.5,0,18
Sun 12/5,vsSF,W34-16,21,30,298,70.0,9.9,3,0,61,4,135.1,79.3,4,39,9.8,0,12
Sun 11/28,@ATL,L20-17,26,35,344,74.3,9.8,1,0,35,1,114.5,85.7,12,51,4.3,1,11
Sun 11/21,@MIN,W31-3,22,31,301,71.0,9.7,4,0,47,3,141.3,92.2,3,21,7.0,0,15
Sun 11/7,vsDAL,W45-7,27,34,289,79.4,8.5,3,0,33,1,131.5,96.7,5,41,8.2,0,27
Sun 10/31,@NYJ,W9-0,15,34,170,44.1,5.0,0,0,30,2,59.7,28.6,3,5,1.7,0,5
Sun 10/24,vsMIN,W28-24,21,34,295,61.8,8.7,2,2,45,0,84.8,51.5,3,14,4.7,0,11
Sun 10/17,vsMIA,L23-20 OT,18,33,313,54.5,9.5,1,1,86,5,84.5,47.0,4,14,3.5,1,8
Sun 10/10,@WSH,L16-13 OT,27,46,293,58.7,6.4,1,1,35,4,75.7,37.1,4,30,7.5,0,15
Sun 10/3,vsDET,W28-26,12,17,181,70.6,10.6,3,2,48,2,105.3,80.7,3,20,6.7,0,16
Mon 9/27,@CHI,L20-17,34,45,316,75.6,7.0,1,1,28,0,92.5,88.4,2,20,10.0,1,17
Sun 9/19,vsBUF,W34-7,19,29,255,65.5,8.8,2,0,34,0,116.3,83.5,5,20,4.0,1,12
Sun 9/12,@PHI,W27-20,19,31,188,61.3,6.1,2,2,32,3,73.1,82.4,5,9,1.8,0,7
Regular Season Stats,312,475,"3,922",65.7,8.3,28,11,86,31,101.2,69.6,64,356,5.6,4,27,,
