Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,@TEN,L28-20,29,43,280,67.4,6.5,2,2,59,0,81.5,43.3,3,10,3.3,0,8
Sun 12/24,@TB,L30-12,17,29,211,58.6,7.3,1,2,25,3,64.0,14.8,4,29,7.3,0,15
Sun 12/17,vsBAL,L23-7,25,43,264,58.1,6.1,1,0,65,1,83.9,50.5,4,41,10.3,0,13
Sun 12/10,@CLE,L31-27,28,50,257,56.0,5.1,3,3,23,4,65.2,52.3,3,11,3.7,0,7
Mon 12/4,vsCIN,L34-31 OT,22,29,258,75.9,8.9,2,0,26,2,125.4,56.8,5,8,1.6,1,2
Sun 11/26,@HOU,W24-21,23,38,364,60.5,9.6,1,1,57,0,90.2,72.0,2,0,0.0,1,1
Sun 11/19,vsTEN,W34-14,24,32,262,75.0,8.2,2,0,34,1,119.5,91.4,5,17,3.4,2,9
Sun 11/12,vsSF,L34-3,17,29,185,58.6,6.4,0,2,39,5,48.8,15.6,2,7,3.5,0,4
Sun 10/29,@PIT,W20-10,24,32,292,75.0,9.1,1,1,56,3,100.0,71.2,1,10,10.0,0,10
Thu 10/19,@NO,W31-24,20,29,204,69.0,7.0,1,0,44,0,100.4,82.4,8,59,7.4,0,26
Sun 10/15,vsIND,W37-20,20,30,181,66.7,6.0,2,1,29,3,91.1,58.8,3,15,5.0,0,8
Sun 10/8,vsBUF,W25-20,25,37,315,67.6,8.5,1,0,32,5,102.9,75.4,7,31,4.4,0,11
NFL London Games,,,,,,,,,,,,,,,,,,
Sun 10/1,vsATL,W23-7,23,30,207,76.7,6.9,1,0,30,2,105.8,80.7,8,42,5.3,0,22
NFL London Games,,,,,,,,,,,,,,,,,,
Sun 9/24,vsHOU,L37-17,27,40,279,67.5,7.0,1,1,28,0,85.3,53.8,3,12,4.0,0,8
Sun 9/17,vsKC,L17-9,22,41,216,53.7,5.3,0,0,45,4,68.8,15.3,5,26,5.2,0,18
Sun 9/10,@IND,W31-21,24,32,241,75.0,7.5,2,1,29,2,103.8,66.9,7,21,3.0,0,11
Regular Season Stats,370,564,"4,016",65.6,7.1,21,14,65,35,88.5,56.9,70,339,4.8,4,26,,
