Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/31,@PHI,W6-0,17,30,179,56.7,6.0,1,0,30,1,85.3,73.8,2,16,8.0,0,10
Sun 12/24,vsSEA,L21-12,21,34,181,61.8,5.3,0,2,33,4,51.2,48.3,4,21,5.3,0,13
Sun 12/17,@OAK,W20-17,18,27,212,66.7,7.9,0,2,40,2,59.5,63.2,6,32,5.3,1,17
Sun 12/10,@NYG,W30-10,20,30,332,66.7,11.1,3,0,81,0,137.1,89.4,6,13,2.2,0,8
Thu 11/30,vsWSH,W38-14,11,22,102,50.0,4.6,2,0,24,1,93.4,60.1,5,28,5.6,0,13
Thu 11/23,vsLAC,L28-6,20,27,179,74.1,6.6,0,2,38,2,60.6,19.9,0,0,0.0,0,0
Sun 11/19,vsPHI,L37-9,18,31,145,58.1,4.7,0,3,19,4,30.4,14.3,2,10,5.0,0,11
Sun 11/12,@ATL,L27-7,20,30,176,66.7,5.9,0,0,30,8,82.1,47.4,6,42,7.0,1,12
Sun 11/5,vsKC,W28-17,21,33,249,63.6,7.5,2,0,56,1,106.8,94.2,3,27,9.0,1,13
Sun 10/29,@WSH,W33-19,14,22,143,63.6,6.5,0,0,25,2,82.2,48.1,3,16,5.3,0,10
Sun 10/22,@SF,W40-10,16,25,234,64.0,9.4,3,0,72,0,134.0,81.4,4,26,6.5,1,13
Sun 10/8,vsGB,L35-31,25,36,251,69.4,7.0,3,1,49,1,105.2,94.9,4,37,9.3,1,21
Sun 10/1,vsLAR,L35-30,20,36,252,55.6,7.0,3,1,36,2,93.8,82.7,3,25,8.3,0,12
Mon 9/25,@ARI,W28-17,13,18,183,72.2,10.2,2,0,53,1,141.7,91.5,3,16,5.3,1,10
Sun 9/17,@DEN,L42-17,30,50,238,60.0,4.8,2,2,28,2,68.6,47.8,3,24,8.0,0,11
Sun 9/10,vsNYG,W19-3,24,39,268,61.5,6.9,1,0,35,1,90.5,64.8,3,24,8.0,0,17
Regular Season Stats,308,490,"3,324",62.9,6.8,22,13,81,32,52.1,70.0,57,357,6.3,6,21,,
