Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,@DAL,W34-23,12,15,176,80.0,11.7,3,0,44,0,155.1,99.4,0,0,0.0,0,0
Sat 12/26,@PHI,W38-24,31,46,365,67.4,7.9,4,0,28,2,120.3,79.1,5,-4,-0.8,0,0
Sun 12/20,vsBUF,W35-25,22,28,319,78.6,11.4,4,0,77,1,153.7,98.0,3,11,3.7,1,13
Sun 12/13,@CHI,W24-21,24,31,300,77.4,9.7,1,1,32,3,104.2,76.7,4,13,3.3,1,9
Mon 12/7,vsDAL,L19-16,22,31,219,71.0,7.1,1,0,28,3,101.4,59.5,1,6,6.0,0,6
Sun 11/29,vsNYG,W20-14,20,29,302,69.0,10.4,1,0,63,0,114.4,78.9,4,1,0.3,1,1
Sun 11/22,@CAR,L44-16,22,30,207,73.3,6.9,1,1,56,5,89.2,61.1,1,4,4.0,0,4
Sun 11/15,vsNO,W47-14,20,25,324,80.0,13.0,4,0,78,3,158.3,56.0,0,0,0.0,0,0
Sun 11/8,@NE,L27-10,22,40,217,55.0,5.4,1,1,36,1,68.4,40.7,0,0,0.0,0,0
Sun 10/25,vsTB,W31-30,33,40,317,82.5,7.9,3,0,38,1,124.7,67.6,3,15,5.0,1,8
Sun 10/18,@NYJ,L34-20,25,43,196,58.1,4.6,1,2,20,1,57.9,43.5,1,1,1.0,0,1
Sun 10/11,@ATL,L25-19 OT,21,32,219,65.6,6.8,1,2,26,1,69.7,35.2,1,1,1.0,0,1
Sun 10/4,vsPHI,W23-20,31,46,290,67.4,6.3,1,0,43,1,91.8,85.2,1,1,1.0,1,1
Thu 9/24,@NYG,L32-21,30,49,316,61.2,6.4,1,2,26,1,69.8,23.6,0,0,0.0,0,0
Sun 9/20,vsSTL,W24-10,23,27,203,85.2,7.5,1,0,35,2,110.3,80.0,0,0,0.0,0,0
Sun 9/13,vsMIA,L17-10,21,31,196,67.7,6.3,1,2,25,1,68.8,34.7,2,-1,-0.5,0,0
Regular Season Stats,379,543,"4,166",69.8,7.7,29,11,78,26,56.3,67.8,26,48,1.8,5,13,,
