Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/31,@WSH,W27-10,22,28,230,78.6,8.2,2,0,38,0,124.7,88.3,1,4,4.0,0,4
Mon 12/25,vsBAL,L33-19,18,32,255,56.3,8.0,0,4,58,2,42.6,7.3,1,2,2.0,0,2
Sun 12/17,@ARI,W45-29,16,25,242,64.0,9.7,4,0,41,0,135.3,92.7,0,0,0.0,0,0
Sun 12/10,vsSEA,W28-16,19,27,368,70.4,13.6,2,1,54,3,122.1,66.2,2,7,3.5,0,8
Sun 12/3,@PHI,W42-19,19,27,314,70.4,11.6,4,0,48,2,148.8,82.2,2,9,4.5,0,6
Thu 11/23,@SEA,W31-13,21,30,209,70.0,7.0,1,1,28,1,86.7,58.8,3,1,0.3,0,3
Sun 11/19,vsTB,W27-14,21,25,333,84.0,13.3,3,0,76,4,158.3,82.1,4,14,3.5,0,13
Sun 11/12,@JAX,W34-3,19,26,296,73.1,11.4,3,0,66,2,148.9,86.5,0,0,0.0,0,0
Sun 10/29,vsCIN,L31-17,22,31,365,71.0,11.8,1,2,41,2,94.2,54.7,6,57,9.5,0,16
Mon 10/23,@MIN,L22-17,21,30,272,70.0,9.1,1,2,35,1,81.5,71.3,5,19,3.8,0,17
Sun 10/15,@CLE,L19-17,12,27,125,44.4,4.6,1,1,33,3,55.3,39.8,3,7,2.3,0,5
Sun 10/8,vsDAL,W42-10,17,24,252,70.8,10.5,4,0,42,1,144.4,83.7,0,0,0.0,0,0
Sun 10/1,vsARI,W35-16,20,21,283,95.2,13.5,1,0,42,1,134.6,96.6,2,0,0.0,1,1
Thu 9/21,vsNYG,W30-12,25,37,310,67.6,8.4,2,0,40,2,111.3,65.2,4,-1,-0.3,0,1
Sun 9/17,@LAR,W30-23,17,25,206,68.0,8.2,0,0,31,1,93.1,77.3,3,5,1.7,1,4
Sun 9/10,@PIT,W30-7,19,29,220,65.5,7.6,2,0,23,3,111.3,93.6,3,20,6.7,0,17
Regular Season Stats,308,444,"4,280",69.4,9.6,31,11,76,28,113.0,73.4,39,144,3.7,2,17,,
