Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sat 12/17,@CLE,L13-3,0,0,0,0.0,0.0,0,0,0,0,0.0,-,0,0,0.0,0,0
Sun 12/4,vsDEN,W10-9,3,4,11,75.0,2.8,0,0,5,2,77.1,12.1,1,9,9.0,0,9
Sun 11/27,@JAX,L28-27,16,32,254,50.0,7.9,1,0,62,1,87.2,66.8,14,89,6.4,0,12
Sun 11/20,vsCAR,W13-3,24,33,209,72.7,6.3,0,1,31,3,76.5,23.6,11,31,2.8,1,10
Mon 11/7,@NO,W27-13,12,22,133,54.6,6.0,1,0,24,3,87.9,77.5,11,82,7.5,0,17
Thu 10/27,@TB,W27-22,27,38,238,71.1,6.3,2,0,22,3,104.9,66.0,9,43,4.8,0,25
Sun 10/23,vsCLE,W23-20,9,16,120,56.3,7.5,0,0,31,3,80.2,54.1,10,59,5.9,0,11
Sun 10/16,@NYG,L24-20,17,32,210,53.1,6.6,1,1,19,2,71.1,60.3,7,77,11.0,0,25
Sun 10/9,vsCIN,W19-17,19,32,174,59.4,5.4,1,1,21,1,71.6,30.3,12,58,4.8,0,19
Sun 10/2,vsBUF,L23-20,20,29,144,69.0,5.0,1,2,21,2,63.0,51.0,11,73,6.6,0,18
Sun 9/25,@NE,W37-26,18,29,218,62.1,7.5,4,1,35,4,110.3,89.0,11,107,9.7,1,38
Sun 9/18,vsMIA,L42-38,21,29,318,72.4,11.0,3,0,75,0,142.6,81.1,9,119,13.2,1,79
Sun 9/11,@NYJ,W24-9,17,30,213,56.7,7.1,3,1,55,2,98.3,75.6,6,17,2.8,0,8
Regular Season Stats,203,326,"2,242",62.3,6.9,17,7,75,26,91.1,61.1,112,764,6.8,3,79,,
