Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,@GB,W20-16,23,34,224,67.7,6.6,0,0,43,1,85.9,42.9,2,5,2.5,0,6
Sun 1/1,vsCHI,W41-10,21,29,255,72.4,8.8,3,0,28,1,133.5,70.4,1,2,2.0,0,2
Sat 12/24,@CAR,L37-23,25,42,355,59.5,8.5,3,0,56,2,110.7,59.8,3,15,5.0,0,14
Sun 12/18,@NYJ,W20-17,23,38,252,60.5,6.6,1,0,51,0,88.9,80.2,0,0,0.0,0,0
Sun 12/11,vsMIN,W34-23,27,39,330,69.2,8.5,3,0,48,0,120.7,71.1,2,9,4.5,0,8
Sun 12/4,vsJAX,W40-14,31,41,340,75.6,8.3,2,0,41,2,115.9,82.1,0,0,0.0,0,0
Thu 11/24,vsBUF,L28-25,23,37,240,62.2,6.5,2,0,26,2,98.9,79.6,0,0,0.0,0,0
Sun 11/20,@NYG,W31-18,17,26,165,65.4,6.3,0,0,32,0,83.0,65.2,4,-1,-0.3,0,2
Sun 11/13,@CHI,W31-30,19,26,236,73.1,9.1,1,0,44,2,113.6,79.2,4,14,3.5,0,10
Sun 11/6,vsGB,W15-9,14,26,137,53.9,5.3,2,1,25,0,78.5,27.5,1,-1,-1.0,0,-1
Sun 10/30,vsMIA,L31-27,27,37,321,73.0,8.7,1,0,58,1,108.1,61.2,1,3,3.0,0,3
Sun 10/23,@DAL,L24-6,21,26,228,80.8,8.8,0,2,23,5,71.2,20.8,1,4,4.0,0,4
Sun 10/9,@NE,L29-0,19,35,229,54.3,6.5,0,1,36,2,62.7,8.4,3,7,2.3,0,5
Sun 10/2,vsSEA,L48-45,26,39,378,66.7,9.7,4,1,81,1,121.5,82.1,1,1,1.0,0,1
Sun 9/25,@MIN,L28-24,25,41,277,61.0,6.8,1,1,30,0,79.0,74.3,2,8,4.0,0,5
Sun 9/18,vsWSH,W36-27,20,34,256,58.8,7.5,4,0,49,3,121.7,57.8,2,-2,-1.0,0,-1
Sun 9/11,vsPHI,L38-35,21,37,215,56.8,5.8,2,1,29,1,80.3,63.6,2,9,4.5,0,10
Regular Season Stats,382,587,"4,438",65.1,7.6,29,7,81,23,99.3,63.3,29,73,2.5,0,14,,
