Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/31,@NYG,L18-10,20,37,158,54.1,4.3,0,3,20,3,31.1,8.5,1,12,12.0,1,12
Sun 12/24,vsDEN,W27-11,19,37,299,51.4,8.1,3,1,48,0,94.3,64.6,5,8,1.6,0,7
Sun 12/17,vsARI,W20-15,18,26,196,69.2,7.5,2,0,36,1,116.8,58.6,2,0,0.0,0,1
Sun 12/10,@LAC,L30-13,15,27,151,55.6,5.6,1,1,28,2,68.6,43.5,2,8,4.0,0,5
Thu 11/30,@DAL,L38-14,26,37,251,70.3,6.8,2,2,33,4,84.4,16.4,3,6,2.0,0,6
Thu 11/23,vsNYG,W20-10,19,31,242,61.3,7.8,2,1,38,6,93.8,32.9,3,4,1.3,0,7
Sun 11/19,@NO,L34-31 OT,22,32,322,68.8,10.1,3,0,40,2,132.6,86.7,3,11,3.7,0,6
Sun 11/12,vsMIN,L38-30,26,45,327,57.8,7.3,1,1,36,1,78.7,78.7,4,5,1.3,2,3
Sun 11/5,@SEA,W17-14,21,31,247,67.7,8.0,0,0,38,6,91.7,35.2,3,4,1.3,0,4
Sun 10/29,vsDAL,L33-19,26,39,263,66.7,6.7,1,1,41,4,83.6,47.5,1,0,0.0,0,0
Mon 10/23,@PHI,L34-24,30,40,303,75.0,7.6,3,1,32,4,110.7,81.0,3,18,6.0,0,11
Sun 10/15,vsSF,W26-24,25,37,330,67.6,8.9,2,1,51,1,102.3,84.7,4,26,6.5,1,18
Mon 10/2,@KC,L29-20,14,24,220,58.3,9.2,2,0,69,0,116.7,90.6,7,38,5.4,0,15
Sun 9/24,vsOAK,W27-10,25,30,365,83.3,12.2,3,0,74,1,150.7,85.2,1,2,2.0,0,2
Sun 9/17,@LAR,W27-20,18,27,179,66.7,6.6,1,0,23,2,97.6,41.7,3,7,2.3,0,7
Sun 9/10,vsPHI,L30-17,23,40,240,57.5,6.0,1,1,34,4,72.9,43.8,4,30,7.5,0,10
Regular Season Stats,347,540,"4,093",64.3,7.6,27,13,74,41,56.3,56.2,49,179,3.7,4,18,,
