Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,@CAR,W9-0,20,32,137,62.5,4.3,0,0,20,3,72.0,43.9,5,7,1.4,0,7
Sun 12/31,vsNO,L23-13,22,33,309,66.7,9.4,2,2,54,2,91.6,20.3,1,-1,-1.0,0,-1
Sun 12/24,vsJAX,W30-12,26,35,283,74.3,8.1,2,0,25,2,116.7,91.4,5,5,1.0,0,7
Sun 12/17,@GB,W34-20,22,28,381,78.6,13.6,4,0,52,5,158.3,81.2,2,-2,-1.0,0,-1
Sun 12/10,@ATL,W29-25,14,29,144,48.3,5.0,2,0,32,1,86.0,51.8,3,3,1.0,1,2
Sun 12/3,vsCAR,W21-18,14,29,202,48.3,7.0,1,1,75,1,68.5,25.1,2,-2,-1.0,0,-1
Sun 11/26,@IND,L27-20,20,30,199,66.7,6.6,2,1,24,6,93.6,29.8,3,14,4.7,0,14
Sun 11/19,@SF,L27-14,29,45,246,64.4,5.5,1,1,41,4,76.7,48.7,3,5,1.7,0,3
Sun 11/12,vsTEN,W20-6,18,29,278,62.1,9.6,2,1,43,3,102.4,62.0,3,12,4.0,0,9
Sun 11/5,@HOU,L39-37,21,30,265,70.0,8.8,2,0,53,2,119.4,65.1,4,4,1.0,0,5
Thu 10/26,@BUF,L24-18,25,42,237,59.5,5.6,2,0,31,3,91.1,45.5,3,19,6.3,0,11
Sun 10/22,vsATL,L16-13,27,42,275,64.3,6.5,1,1,40,3,81.0,47.2,3,32,10.7,0,31
Sun 10/15,vsDET,L20-6,19,37,206,51.4,5.6,0,1,26,1,56.8,17.1,2,6,3.0,0,3
Sun 10/1,@NO,W26-9,25,32,246,78.1,7.7,3,1,42,1,116.9,91.8,8,31,3.9,0,10
Mon 9/25,vsPHI,L25-11,15,25,146,60.0,5.8,1,1,24,2,73.1,23.8,1,2,2.0,0,2
Sun 9/17,vsCHI,W27-17,26,34,317,76.5,9.3,1,0,70,0,114.5,80.8,6,17,2.8,0,9
Sun 9/10,@MIN,W20-17,21,34,173,61.8,5.1,2,0,28,1,94.4,59.1,8,11,1.4,0,5
Regular Season Stats,364,566,"4,044",64.3,7.1,28,10,75,40,94.6,55.1,62,163,2.6,1,31,,
