Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Thu 11/16,@BAL,L34-20,11,17,101,64.7,5.9,1,0,21,2,100.4,43.4,1,7,7.0,0,7
Sun 11/12,vsHOU,L30-27,27,40,347,67.5,8.7,2,2,64,4,90.3,37.1,5,20,4.0,0,17
Sun 11/5,vsBUF,W24-18,31,44,348,70.5,7.9,2,0,32,1,108.9,83.8,5,4,0.8,0,7
Sun 10/29,@SF,W31-17,28,32,283,87.5,8.8,3,0,33,3,134.8,90.7,6,43,7.2,0,20
Sun 10/15,vsSEA,W17-13,24,35,185,68.6,5.3,2,1,31,3,88.4,36.4,2,4,2.0,0,5
Sun 10/8,@ARI,W34-20,36,46,317,78.3,6.9,3,1,63,3,108.1,62.1,4,7,1.8,0,10
Sun 10/1,@TEN,L27-3,20,30,165,66.7,5.5,0,0,17,3,80.6,14.2,3,1,0.3,0,1
Mon 9/25,vsLAR,W19-16,26,49,259,53.1,5.3,0,1,43,2,59.8,22.6,3,-2,-0.7,0,0
Sun 9/17,vsBAL,L27-24,27,41,222,65.9,5.4,2,1,32,1,85.6,69.0,1,5,5.0,0,5
Sun 9/10,@CLE,L24-3,14,31,82,45.2,2.6,0,0,12,2,52.2,35.0,1,-1,-1.0,0,-1
Regular Season Stats,244,365,"2,309",66.8,6.3,15,6,64,24,91.0,52.4,31,88,2.8,0,20,,
