Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,@DET,W23-20,27,55,323,49.1,5.9,2,1,33,1,72.0,37.8,2,1,0.5,0,2
Mon 12/23,@MIN,W23-10,26,40,216,65.0,5.4,0,1,18,3,68.3,38.2,3,-3,-1.0,0,-1
Sun 12/15,vsCHI,W21-13,16,33,203,48.5,6.2,1,0,49,1,78.2,43.4,3,23,7.7,0,17
Sun 12/8,vsWSH,W20-15,18,28,195,64.3,7.0,1,0,25,4,96.6,38.0,5,16,3.2,0,13
Sun 12/1,@NYG,W31-13,21,33,243,63.6,7.4,4,0,43,0,125.4,86.7,3,24,8.0,0,15
Sun 11/24,@SF,L37-8,20,33,104,60.6,3.2,1,0,15,5,75.8,12.9,3,13,4.3,0,5
Sun 11/10,vsCAR,W24-16,17,29,233,58.6,8.0,0,0,48,2,84.4,47.1,1,7,7.0,0,7
Sun 11/3,@LAC,L26-11,23,35,161,65.7,4.6,1,0,17,3,85.5,12.0,1,5,5.0,0,5
Sun 10/27,@KC,W31-24,23,33,305,69.7,9.2,3,0,67,5,129.0,80.2,6,29,4.8,0,15
Sun 10/20,vsOAK,W42-24,25,31,429,80.6,13.8,5,0,74,1,158.3,95.8,2,6,3.0,1,3
Mon 10/14,vsDET,W23-22,24,39,283,61.5,7.3,2,1,46,1,90.0,26.1,3,10,3.3,0,12
Sun 10/6,@DAL,W34-24,22,34,238,64.7,7.0,0,0,23,2,85.2,60.3,4,-1,-0.3,0,3
Thu 9/26,vsPHI,L34-27,34,53,422,64.2,8.0,2,1,58,1,93.4,70.9,5,46,9.2,0,14
Sun 9/22,vsDEN,W27-16,17,29,235,58.6,8.1,1,0,40,0,96.2,76.5,1,-1,-1.0,0,-1
Sun 9/15,vsMIN,W21-16,22,34,209,64.7,6.1,2,0,39,2,101.2,37.4,1,0,0.0,0,0
Thu 9/5,@CHI,W10-3,18,30,203,60.0,6.8,1,0,47,5,91.4,37.9,3,8,2.7,0,10
Regular Season Stats,353,569,"4,002",62.0,7.0,26,4,74,36,56.3,52.5,46,183,4.0,1,17,,
