Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,@WSH,W38-10,31,36,279,86.1,7.8,4,1,32,0,124.4,94.8,0,0,0.0,0,0
Sat 12/30,vsDET,W20-19,26,38,345,68.4,9.1,2,1,92,3,103.5,61.1,2,5,2.5,0,5
Sun 12/24,@MIA,L22-20,20,32,253,62.5,7.9,2,0,49,4,107.9,52.6,5,25,5.0,0,22
Sun 12/17,@BUF,L31-10,21,34,134,61.8,3.9,0,1,16,3,57.7,40.1,4,27,6.8,0,13
Sun 12/10,vsPHI,W33-13,24,39,271,61.5,6.9,2,0,39,3,99.4,68.5,3,11,3.7,0,4
Thu 11/30,vsSEA,W41-35,29,41,299,70.7,7.3,3,0,23,4,115.8,72.7,7,23,3.3,0,8
Thu 11/23,vsWSH,W45-10,22,32,331,68.8,10.3,4,0,35,0,142.1,86.7,1,10,10.0,0,10
Sun 11/19,@CAR,W33-10,25,38,189,65.8,5.0,2,0,24,0,95.2,84.0,2,6,3.0,0,3
Sun 11/12,vsNYG,W49-17,26,35,404,74.3,11.5,4,1,41,0,138.3,97.2,2,17,8.5,1,10
Sun 11/5,@PHI,L28-23,29,44,374,65.9,8.5,3,0,40,5,115.2,68.0,6,14,2.3,0,6
Sun 10/29,vsLAR,W43-20,25,31,304,80.7,9.8,4,1,26,3,133.7,80.8,4,19,4.8,0,9
Mon 10/16,@LAC,W20-17,21,30,272,70.0,9.1,1,0,60,5,109.3,60.9,7,40,5.7,1,18
Sun 10/8,@SF,L42-10,14,24,153,58.3,6.4,1,3,29,3,51.6,43.9,1,2,2.0,0,2
Sun 10/1,vsNE,W38-3,28,34,261,82.4,7.7,1,0,29,3,108.5,82.0,1,-1,-1.0,0,-1
Sun 9/24,@ARI,L28-16,25,40,249,62.5,6.2,1,1,32,2,78.0,32.4,3,24,8.0,0,13
Sun 9/17,vsNYJ,W30-10,31,38,255,81.6,6.7,2,0,31,1,112.2,92.7,6,14,2.3,0,15
Sun 9/10,@NYG,W40-0,13,24,143,54.2,6.0,0,0,49,0,72.0,76.2,1,6,6.0,0,6
Regular Season Stats,410,590,"4,516",69.5,7.7,36,9,92,39,105.9,73.4,55,242,4.4,2,22,,
