Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,vsCLE,W33-23,16,28,190,57.1,6.8,1,1,28,1,75.0,72.8,8,10,1.3,1,7
Sun 12/22,@MIA,L38-35 OT,33,56,396,58.9,7.1,4,0,34,4,104.5,56.3,0,0,0.0,0,0
Sun 12/15,vsNE,L34-13,17,31,151,54.8,4.9,1,4,24,0,39.2,14.4,2,1,0.5,0,2
Sun 12/8,@CLE,L27-19,22,38,262,57.9,6.9,0,1,24,2,68.1,23.3,3,11,3.7,0,6
Sun 12/1,vsNYJ,W22-6,22,37,243,59.5,6.6,1,0,19,1,88.0,57.0,5,-4,-0.8,0,2
Sun 10/27,vsLAR,L24-10,32,52,329,61.5,6.3,1,0,52,5,86.1,44.9,1,4,4.0,0,4
Sun 10/20,vsJAX,L27-17,22,43,276,51.2,6.4,1,3,48,2,50.1,38.0,4,33,8.3,1,17
Sun 10/13,@BAL,L23-17,21,39,235,53.8,6.0,0,1,29,2,61.4,70.5,1,2,2.0,1,2
Sun 10/6,vsARI,L26-23,27,38,262,71.1,6.9,2,0,42,1,107.6,45.0,2,5,2.5,0,5
Mon 9/30,@PIT,L27-3,21,37,171,56.8,4.6,0,1,23,8,57.4,12.9,3,8,2.7,0,4
Sun 9/22,@BUF,L21-17,20,36,250,55.6,6.9,1,2,33,2,63.4,48.6,1,1,1.0,1,1
Sun 9/15,vsSF,L41-17,26,42,311,61.9,7.4,2,1,66,4,90.5,13.2,2,2,1.0,0,2
Sun 9/8,@SEA,L21-20,35,51,418,68.6,8.2,2,0,55,5,106.5,56.2,0,0,0.0,0,0
Regular Season Stats,314,528,"3,494",59.5,6.6,16,14,66,37,52.1,42.1,32,73,2.3,4,17,,
