Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/30,vsCHI,L24-10,20,33,132,60.6,4.0,1,0,18,4,79.4,23.5,1,7,7.0,0,7
Sun 12/23,@DET,W27-9,21,28,253,75.0,9.0,3,0,44,2,137.9,88.2,1,1,1.0,0,1
Sun 12/16,vsMIA,W41-17,14,21,215,66.7,10.2,2,1,40,2,112.2,44.1,5,7,1.4,0,3
Mon 12/10,@SEA,L21-7,20,33,208,60.6,6.3,1,0,48,2,89.0,28.9,3,5,1.7,0,4
Sun 12/2,@NE,L24-10,32,44,201,72.7,4.6,1,2,24,2,70.4,50.2,0,0,0.0,0,0
Sun 11/25,vsGB,W24-17,29,38,342,76.3,9.0,3,0,33,2,129.5,67.9,6,17,2.8,0,11
Sun 11/18,@CHI,L25-20,30,46,262,65.2,5.7,2,2,25,2,76.5,67.6,1,5,5.0,0,5
Sun 11/4,vsDET,W24-9,18,22,164,81.8,7.5,1,1,24,1,93.9,57.2,2,3,1.5,0,3
Sun 10/28,vsNO,L30-20,31,41,359,75.6,8.8,2,1,31,4,107.7,59.7,2,3,1.5,0,3
Sun 10/21,@NYJ,W37-17,25,40,241,62.5,6.0,2,0,34,1,95.9,32.5,2,-1,-0.5,0,0
Sun 10/14,vsARI,W27-17,24,34,233,70.6,6.9,1,1,17,4,87.0,53.9,4,14,3.5,1,7
Sun 10/7,@PHI,W23-21,30,37,301,81.1,8.1,1,0,68,1,109.6,74.5,5,1,0.2,0,3
Thu 9/27,@LAR,L38-31,36,50,422,72.0,8.4,3,0,45,4,117.3,85.0,4,28,7.0,0,19
Sun 9/23,vsBUF,L27-6,40,55,296,72.7,5.4,1,1,19,4,83.6,11.4,2,2,1.0,0,2
Sun 9/16,@GB,T29-29 OT,35,48,425,72.9,8.9,4,1,75,2,118.8,84.3,2,5,2.5,0,4
Sun 9/9,vsSF,W24-16,20,36,244,55.6,6.8,2,0,34,3,95.1,49.3,4,26,6.5,0,13
Regular Season Stats,425,606,"4,298",70.1,7.1,30,10,75,40,56.3,59.5,44,123,2.8,1,19,,
