Date,OPP,Result,REC,TGTS,YDS,AVG,TD,LNG,CAR,YDS2,AVG2,LNG2,TD2,FUM,LST,FF,KB
Sun 10/6,vsMIN,L23-17,4,9,34,8.5,1,14,0,0,0.0,0,0,0,0,0,0
NFL London Games,,,,,,,,,,,,,,,,,
Sun 9/29,vsDEN,L10-9,5,8,58,11.6,0,25,0,0,0.0,0,0,0,0,0,0
Thu 9/19,vsNE,W24-3,3,3,48,16.0,1,27,0,0,0.0,0,0,0,0,0,0
Sun 9/15,@TEN,W24-17,2,4,11,5.5,0,8,0,0,0.0,0,0,0,0,0,0
Mon 9/9,@SF,L32-19,6,9,89,14.8,2,36,0,0,0.0,0,0,0,0,0,0
Regular Season Stats,20,33,240,12.0,4,36,0,0,0.0,0,0,0,0,0,0,,
