Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,@LAR,L18-7,8,11,87,72.7,7.9,0,0,26,2,95.6,53.5,2,3,1.5,0,7
Sat 12/26,vsSF,L20-12,31,50,247,62.0,4.9,0,1,45,3,66.0,53.1,8,75,9.4,0,30
Sun 12/20,vsPHI,W33-26,27,36,406,75.0,11.3,3,1,45,1,127.8,37.7,8,29,3.6,1,9
Sun 12/13,@NYG,W26-7,24,35,244,68.6,7.0,1,0,41,1,97.8,52.4,13,47,3.6,0,12
Sun 12/6,vsLAR,L38-28,21,39,173,53.8,4.4,3,1,59,2,80.4,38.5,5,15,3.0,0,7
Sun 11/29,@NE,L20-17,23,34,170,67.6,5.0,0,1,19,2,67.0,50.3,5,31,6.2,0,15
Thu 11/19,@SEA,L28-21,29,42,269,69.0,6.4,2,0,25,3,102.2,60.2,5,15,3.0,0,8
Sun 11/15,vsBUF,W32-30,22,32,245,68.8,7.7,1,1,43,3,88.7,54.9,11,61,5.5,2,28
Sun 11/8,vsMIA,L34-31,21,26,283,80.8,10.9,3,0,56,1,150.5,96.6,11,106,9.6,1,28
Sun 10/25,vsSEA,W37-34 OT,34,48,360,70.8,7.5,3,1,41,0,104.5,53.5,14,67,4.8,1,18
Mon 10/19,@DAL,W38-10,9,24,188,37.5,7.8,2,0,80,1,93.8,82.6,10,74,7.4,1,16
Sun 10/11,@NYJ,W30-10,27,37,380,73.0,10.3,1,1,45,1,103.4,69.2,9,31,3.4,1,16
Sun 10/4,@CAR,L31-21,24,31,133,77.4,4.3,3,0,25,1,116.7,47.6,6,78,13.0,0,48
Sun 9/27,vsDET,L26-23,23,35,270,65.7,7.7,2,3,30,1,72.3,30.8,5,29,5.8,1,13
Sun 9/20,vsWSH,W30-15,26,38,286,68.4,7.5,1,1,54,3,88.3,86.7,8,67,8.4,2,21
Sun 9/13,@SF,W24-20,26,40,230,65.0,5.8,1,1,33,2,78.1,79.0,13,91,7.0,1,25
Regular Season Stats,375,558,"3,971",67.2,7.1,26,12,80,27,56.3,61.9,133,819,6.2,11,48,,
