Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,vsWSH,L20-14,7,20,72,35.0,3.6,0,1,30,1,25.4,35.2,8,34,4.3,2,9
Sun 12/27,@DAL,L37-17,21,39,342,53.8,8.8,1,2,81,3,70.7,15.0,9,69,7.7,0,20
Sun 12/20,@ARI,L33-26,24,44,338,54.5,7.7,3,0,42,6,102.3,53.1,11,63,5.7,1,17
Sun 12/13,vsNO,W24-21,17,30,167,56.7,5.6,1,0,39,0,83.6,53.0,18,106,5.9,0,24
Sun 12/6,@GB,L30-16,5,12,109,41.7,9.1,1,1,34,3,67.7,24.1,5,29,5.8,0,13
Mon 11/30,vsSEA,L23-17,1,1,6,100.0,6.0,0,0,6,0,91.7,26.5,0,0,0.0,0,0
Sun 11/22,@CLE,L22-17,0,0,0,0.0,0.0,0,0,0,0,0.0,61.8,1,6,6.0,0,6
Sun 11/15,@NYG,L27-17,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,-1,-0.5,0,0
Sun 11/1,vsDAL,W23-9,1,1,9,100.0,9.0,0,0,9,0,104.2,22.1,0,0,0.0,0,0
Thu 10/22,vsNYG,W22-21,0,0,0,0.0,0.0,0,0,0,0,0.0,2.2,2,2,1.0,0,2
Sun 10/18,vsBAL,L30-28,0,0,0,0.0,0.0,0,0,0,0,0.0,49.3,2,23,11.5,0,20
Sun 10/11,@PIT,L38-29,1,1,18,100.0,18.0,0,0,18,0,118.8,99.7,0,0,0.0,0,0
Sun 10/4,@SF,W25-20,0,0,0,0.0,0.0,0,0,0,0,0.0,28.5,3,18,6.0,0,14
Sun 9/27,vsCIN,T23-23 OT,0,0,0,0.0,0.0,0,0,0,0,0.0,38.0,2,5,2.5,0,8
Sun 9/20,vsLAR,L37-19,0,0,0,0.0,0.0,0,0,0,0,0.0,-,0,0,0.0,0,0
Regular Season Stats,77,148,"1,061",52.0,7.2,6,4,81,13,56.3,33.8,63,354,5.6,3,24,,
