Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,@CHI,W29-13,17,20,225,85.0,11.3,1,0,66,0,130.2,82.3,0,0,0.0,0,0
Sun 1/1,@GB,L41-17,18,31,205,58.1,6.6,1,3,47,2,49.2,11.1,3,37,12.3,0,19
Sat 12/24,vsNYG,W27-24,34,48,299,70.8,6.2,3,0,25,4,107.9,51.3,1,2,2.0,0,2
Sat 12/17,vsIND,W39-36 OT,34,54,460,63.0,8.5,4,2,64,7,99.3,32.9,2,0,0.0,0,1
Sun 12/11,@DET,L34-23,31,41,425,75.6,10.4,2,0,47,3,124.5,76.3,0,0,0.0,0,0
Sun 12/4,vsNYJ,W27-22,21,35,173,60.0,4.9,1,0,38,2,82.2,75.8,3,9,3.0,0,11
Thu 11/24,vsNE,W33-26,30,37,299,81.1,8.1,3,1,37,1,116.1,83.6,1,-1,-1.0,0,-1
Sun 11/20,vsDAL,L40-3,12,23,105,52.2,4.6,0,0,15,7,64.6,14.9,0,0,0.0,0,0
Sun 11/13,@BUF,W33-30 OT,30,50,357,60.0,7.1,1,2,46,4,71.8,37.4,6,12,2.0,0,15
Sun 11/6,@WSH,W20-17,22,40,265,55.0,6.6,2,1,47,2,81.8,63.6,2,-2,-1.0,0,2
Sun 10/30,vsARI,W34-26,24,36,232,66.7,6.4,2,0,29,3,103.0,53.3,4,22,5.5,1,17
Sun 10/16,@MIA,W24-16,20,30,175,66.7,5.8,2,0,47,3,104.2,46.6,2,-5,-2.5,0,-1
Sun 10/9,vsCHI,W29-22,32,41,296,78.1,7.2,1,1,31,1,94.7,74.4,4,4,1.0,1,5
Sun 10/2,vsNO,W28-25,25,38,273,65.8,7.2,1,1,41,3,84.6,47.3,0,0,0.0,0,0
Sun 9/25,vsDET,W28-24,24,41,260,58.5,6.3,2,0,28,1,93.5,33.9,1,-1,-1.0,0,-1
Mon 9/19,@PHI,L24-7,27,46,221,58.7,4.8,1,3,19,2,51.1,22.7,2,20,10.0,0,13
Sun 9/11,vsGB,W23-7,23,32,277,71.9,8.7,2,0,64,1,118.9,78.3,0,0,0.0,0,0
Regular Season Stats,424,643,"4,547",65.9,7.1,29,14,66,46,92.5,52.3,31,97,3.1,2,19,,
