Date,OPP,Result,REC,TGTS,YDS,AVG,TD,LNG,CAR,YDS2,AVG2,LNG2,TD2,FUM,LST,FF,KB
Sun 10/6,vsARI,L24-23,1,3,11,11.0,0,11,3,9,3.0,7,0,0,0,0,0
Sun 9/29,vsNE,W30-13,3,5,58,19.3,0,53,2,14,7.0,8,0,0,0,0,0
Sun 9/15,@MIN,L23-17,8,10,110,13.8,0,28,2,-10,-5.0,-1,0,0,0,0,0
Mon 9/9,vsNYJ,W32-19,5,9,54,10.8,0,25,8,23,2.9,6,1,0,0,0,0
Regular Season Stats,17,27,233,13.7,0,53,15,36,2.4,8,1,0,0,-,-,,
