Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,vsPHI,L34-17,28,47,301,59.6,6.4,1,1,33,4,76.6,51.2,3,26,8.7,0,17
Sun 12/22,@WSH,W41-35 OT,28,42,352,66.7,8.4,5,0,51,1,132.1,71.1,3,12,4.0,0,11
Sun 12/1,vsGB,L31-13,20,37,240,54.1,6.5,1,3,43,0,49.4,64.4,5,6,1.2,0,6
Sun 11/24,@CHI,L19-14,21,36,150,58.3,4.2,2,0,23,1,86.6,53.2,2,27,13.5,0,26
Sun 11/10,@NYJ,L34-27,26,40,308,65.0,7.7,4,0,61,6,121.7,75.2,3,20,6.7,0,11
Mon 11/4,vsDAL,L37-18,26,41,210,63.4,5.1,1,1,65,5,74.2,31.0,6,54,9.0,0,16
Sun 10/27,@DET,L31-26,28,41,322,68.3,7.9,4,0,38,3,124.2,51.7,4,13,3.3,0,9
Sun 10/20,vsARI,L27-21,22,35,223,62.9,6.4,1,1,28,8,78.6,32.5,4,35,8.8,0,11
Thu 10/10,@NE,L35-14,15,31,161,48.4,5.2,1,3,64,1,35.2,17.8,2,8,4.0,0,9
Sun 10/6,vsMIN,L28-10,21,38,182,55.3,4.8,1,1,35,4,65.9,31.6,3,12,4.0,0,8
Sun 9/29,vsWSH,W24-3,23,31,225,74.2,7.3,1,2,31,0,78.0,68.7,5,33,6.6,0,16
Sun 9/22,@TB,W32-31,23,36,336,63.9,9.3,2,0,75,5,112.7,88.7,4,28,7.0,2,11
Sun 9/8,@DAL,L35-17,3,4,17,75.0,4.3,0,0,6,0,82.3,19.4,1,5,5.0,0,5
Regular Season Stats,284,459,"3,027",61.9,6.6,24,12,75,38,52.1,55.7,45,279,6.2,2,26,,
