Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Mon 12/23,vsGB,L23-10,16,31,122,51.6,3.9,1,1,28,5,58.8,25.9,0,0,0.0,0,0
Sun 12/15,@LAC,W39-10,19,25,207,76.0,8.3,1,1,46,0,96.6,63.3,3,14,4.7,0,14
Sun 12/8,vsDET,W20-7,24,30,242,80.0,8.1,1,0,44,1,111.4,56.1,1,-1,-1.0,0,-1
Mon 12/2,@SEA,L37-30,22,38,276,57.9,7.3,2,1,58,0,87.2,42.5,0,0,0.0,0,0
Sun 11/17,vsDEN,W27-23,29,35,319,82.9,9.1,3,0,54,5,133.2,79.1,2,1,0.5,0,1
Sun 11/10,@DAL,W28-24,23,32,220,71.9,6.9,2,0,30,1,111.5,77.2,1,5,5.0,0,5
Sun 11/3,@KC,L26-23,19,38,220,50.0,5.8,3,0,32,1,94.2,65.4,1,5,5.0,0,5
Thu 10/24,vsWSH,W19-9,23,26,285,88.5,11.0,0,0,39,3,112.3,55.0,2,2,1.0,0,2
Sun 10/20,@DET,W42-30,24,34,338,70.6,9.9,4,0,66,0,141.5,88.5,4,-3,-0.8,0,0
Sun 10/13,vsPHI,W38-20,22,29,333,75.9,11.5,4,1,62,1,138.4,93.3,2,0,0.0,0,1
Sun 10/6,@NYG,W28-10,22,27,306,81.5,11.3,2,0,44,3,138.6,56.8,3,3,1.0,0,4
Sun 9/29,@CHI,L16-6,27,36,233,75.0,6.5,0,0,39,6,91.6,22.9,0,0,0.0,0,0
Sun 9/22,vsOAK,W34-14,15,21,174,71.4,8.3,1,0,35,0,112.0,81.9,4,16,4.0,0,10
Sun 9/15,@GB,L21-16,14,32,230,43.8,7.2,1,2,61,1,52.9,8.6,2,17,8.5,0,11
Sun 9/8,vsATL,W28-12,8,10,98,80.0,9.8,1,0,31,1,140.8,63.9,6,4,0.7,1,3
Regular Season Stats,307,444,"3,603",69.1,8.1,26,6,66,28,60.4,60.4,31,63,2.0,1,14,,
