Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,@KC,W38-21,22,31,302,71.0,9.7,3,0,48,3,134.1,82.0,6,9,1.5,1,9
Sun 12/27,vsDEN,W19-16,21,33,253,63.6,7.7,1,0,29,2,97.2,50.4,4,26,6.5,0,10
Thu 12/17,@LV,W30-27 OT,22,32,314,68.8,9.8,2,0,53,1,121.1,80.5,4,14,3.5,1,12
Sun 12/13,vsATL,W20-17,36,44,243,81.8,5.5,2,1,25,1,95.4,71.3,0,0,0.0,0,0
Sun 12/6,vsNE,L45-0,26,53,209,49.1,3.9,0,2,24,3,43.7,7.0,0,0,0.0,0,0
Sun 11/29,@BUF,L27-17,31,52,316,59.6,6.1,1,1,55,3,75.5,39.0,2,-2,-1.0,0,0
Sun 11/22,vsNYJ,W34-28,37,49,366,75.5,7.5,3,0,54,3,116.5,88.4,2,11,5.5,0,8
Sun 11/15,@MIA,L29-21,20,32,187,62.5,5.8,2,1,28,2,86.3,39.1,4,10,2.5,1,7
Sun 11/8,vsLV,L31-26,28,42,326,66.7,7.8,2,0,50,2,105.9,32.9,5,24,4.8,0,11
Sun 11/1,@DEN,L31-30,29,43,278,67.4,6.5,3,2,36,2,89.1,81.2,3,21,7.0,0,11
Sun 10/25,vsJAX,W39-29,27,43,347,62.8,8.1,3,0,70,1,111.3,77.1,9,66,7.3,1,31
Mon 10/12,@NO,L30-27 OT,20,34,264,58.8,7.8,4,0,64,3,122.7,77.7,4,8,2.0,0,5
Sun 10/4,@TB,L38-31,20,25,290,80.0,11.6,3,1,72,2,137.9,79.2,5,14,2.8,0,5
Sun 9/27,vsCAR,L21-16,35,49,330,71.4,6.7,1,1,28,2,88.0,31.7,3,15,5.0,0,11
Sun 9/20,vsKC,L23-20 OT,22,33,311,66.7,9.4,1,1,35,2,94.4,65.3,4,18,4.5,1,11
Regular Season Stats,396,595,"4,336",66.6,7.3,31,10,72,32,56.3,62.6,55,234,4.3,5,31,,
