Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,@WSH,L26-6,14,37,128,37.8,3.5,1,1,15,1,45.8,15.9,6,16,2.7,0,9
Thu 12/29,@TEN,W27-13,29,41,282,70.7,6.9,2,2,34,1,85.6,79.7,3,11,3.7,0,9
Sat 12/24,vsPHI,W40-34,27,35,347,77.1,9.9,3,1,52,6,124.3,87.1,6,41,6.8,0,16
Sun 12/18,@JAX,L40-34 OT,23,30,256,76.7,8.5,3,2,39,3,107.1,75.5,5,20,4.0,0,12
Sun 12/11,vsHOU,W27-23,24,39,284,61.5,7.3,1,2,51,1,70.9,23.6,6,23,3.8,0,9
Sun 12/4,vsIND,W54-19,20,30,170,66.7,5.7,3,1,22,1,100.7,41.9,0,0,0.0,0,0
Thu 11/24,vsNYG,W28-20,21,30,261,70.0,8.7,2,2,30,0,91.1,72.4,2,4,2.0,0,5
Sun 11/20,@MIN,W40-3,22,25,276,88.0,11.0,2,0,68,0,139.3,94.1,3,16,5.3,0,11
Sun 11/13,@GB,L31-28 OT,27,46,265,58.7,5.8,3,2,35,2,78.6,42.8,4,6,1.5,0,2
Sun 10/30,vsCHI,W49-29,21,27,250,77.8,9.3,2,1,30,1,114.5,92.8,5,34,6.8,1,25
Sun 10/23,vsDET,W24-6,19,25,207,76.0,8.3,1,0,24,2,113.2,54.3,3,0,0.0,0,2
Sun 9/11,vsTB,L19-3,14,29,134,48.3,4.6,0,1,22,2,47.2,19.9,2,11,5.5,0,12
Regular Season Stats,261,394,"2,860",66.2,7.3,23,15,68,20,91.1,59.9,45,182,4.0,1,25,,
