Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/1,@PHI,L27-13,4,8,37,50.0,4.6,0,0,15,0,63.0,51.9,1,9,9.0,0,9
Mon 12/26,vsDET,W42-21,15,20,212,75.0,10.6,3,0,30,1,148.3,86.3,4,35,8.8,0,15
Sun 12/18,vsTB,W26-20,32,36,279,88.9,7.8,0,0,23,3,99.0,81.8,4,20,5.0,1,15
Sun 12/11,@NYG,L10-7,17,37,165,45.9,4.5,1,2,31,3,45.4,17.2,1,1,1.0,0,1
Thu 12/1,@MIN,W17-15,12,18,139,66.7,7.7,1,0,56,3,108.3,62.5,6,37,6.2,0,14
Thu 11/24,vsWSH,W31-26,17,24,195,70.8,8.1,1,0,26,1,108.9,93.9,8,39,4.9,1,18
Sun 11/20,vsBAL,W27-17,27,36,301,75.0,8.4,3,0,41,1,127.2,92.9,2,16,8.0,0,12
Sun 11/13,@PIT,W35-30,22,32,319,68.8,10.0,2,0,83,2,121.7,74.0,0,0,0.0,0,0
Sun 11/6,@CLE,W35-10,21,27,247,77.8,9.1,3,0,35,0,141.8,95.8,4,20,5.0,0,13
Sun 10/30,vsPHI,W29-23 OT,19,39,287,48.7,7.4,2,1,53,2,79.8,63.8,7,38,5.4,1,16
Sun 10/16,@GB,W30-16,18,27,247,66.7,9.1,3,1,42,2,117.4,64.4,1,6,6.0,0,6
Sun 10/9,vsCIN,W28-14,18,24,227,75.0,9.5,1,0,31,1,117.9,81.2,7,4,0.6,1,5
Sun 10/2,@SF,W24-17,23,32,245,71.9,7.7,2,0,47,2,114.7,81.4,5,3,0.6,0,9
Sun 9/25,vsCHI,W31-17,19,24,248,79.2,10.3,1,0,47,0,123.6,97.3,4,36,9.0,1,17
Sun 9/18,@WSH,W27-23,22,30,292,73.3,9.7,0,0,29,4,103.8,78.8,1,6,6.0,1,6
Sun 9/11,vsNYG,L20-19,25,45,227,55.6,5.0,0,0,21,0,69.4,57.7,2,12,6.0,0,11
Regular Season Stats,311,459,"3,667",67.8,8.0,23,4,83,25,56.3,77.6,57,282,4.9,6,18,,
