Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,vsBAL,W27-16,25,42,215,59.5,5.1,1,0,33,2,81.0,26.2,3,10,3.3,0,6
Sat 12/24,@NE,W22-18,40,52,375,76.9,7.2,3,2,39,2,99.4,77.4,4,5,1.3,0,5
Sun 12/18,@TB,W34-23,27,39,200,69.2,5.1,4,1,19,2,104.6,57.0,3,8,2.7,0,10
Sun 12/11,vsCLE,W23-10,18,33,239,54.6,7.2,2,1,45,1,85.3,78.0,6,10,1.7,0,8
Sun 12/4,vsKC,W27-24,25,31,286,80.7,9.2,2,0,40,1,126.6,73.2,11,46,4.2,1,16
Sun 11/27,@TEN,W20-16,22,37,270,59.5,7.3,1,0,32,1,91.0,64.0,9,32,3.6,0,13
Sun 11/20,@PIT,W37-30,24,39,355,61.5,9.1,4,2,33,2,104.1,55.9,4,5,1.3,0,5
Sun 11/6,vsCAR,W42-21,22,28,206,78.6,7.4,1,0,35,1,109.2,82.2,4,9,2.3,1,4
Mon 10/31,@CLE,L32-13,25,35,232,71.4,6.6,2,1,41,5,96.4,20.2,1,2,2.0,0,2
Sun 10/23,vsATL,W35-17,34,42,481,81.0,11.5,3,0,60,3,138.2,84.9,3,20,6.7,1,20
Sun 10/16,@NO,W30-26,28,37,300,75.7,8.1,3,0,60,3,126.0,84.0,4,25,6.3,1,19
Sun 10/9,@BAL,L19-17,24,35,217,68.6,6.2,1,1,33,2,82.7,35.3,3,6,2.0,1,3
Thu 9/29,vsMIA,W27-15,20,31,287,64.5,9.3,2,0,59,1,115.9,48.5,5,6,1.2,0,5
Sun 9/25,@NYJ,W27-12,23,36,275,63.9,7.6,3,0,56,2,114.9,73.8,5,0,0.0,0,5
Sun 9/18,@DAL,L20-17,24,36,199,66.7,5.5,1,0,19,6,89.9,57.1,4,26,6.5,0,12
Sun 9/11,vsPIT,L23-20 OT,33,53,338,62.3,6.4,2,4,24,7,61.7,42.5,6,47,7.8,0,23
Regular Season Stats,414,606,"4,475",68.3,7.4,35,12,60,41,100.8,60.8,75,257,3.4,5,23,,
