Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/1,@DET,L41-10,7,21,75,33.3,3.6,1,1,16,7,40.8,20.3,10,132,13.2,0,60
Sat 12/24,vsBUF,L35-13,15,23,119,65.2,5.2,1,0,44,2,92.5,55.5,7,11,1.6,0,7
Sun 12/18,vsPHI,L25-20,14,21,152,66.7,7.2,2,0,35,6,119.5,38.6,15,95,6.3,0,39
Sun 12/4,vsGB,L28-19,20,25,254,80.0,10.2,0,2,56,0,75.7,92.6,6,71,11.8,1,55
Sun 11/20,@ATL,L27-24,14,21,153,66.7,7.3,1,1,32,4,84.0,35.9,18,85,4.7,1,17
Sun 11/13,vsDET,L31-30,12,20,167,60.0,8.4,2,1,50,3,99.4,76.2,13,147,11.3,2,67
Sun 11/6,vsMIA,L35-32,17,28,123,60.7,4.4,3,0,18,2,106.7,96.2,15,178,11.9,1,61
Sun 10/30,@DAL,L49-29,17,23,151,73.9,6.6,2,0,36,4,120.0,76.2,8,60,7.5,1,15
Mon 10/24,@NE,W33-14,13,21,179,61.9,8.5,1,1,26,4,85.2,60.3,14,82,5.9,1,20
Thu 10/13,vsWSH,L12-7,14,27,190,51.9,7.0,1,1,40,5,71.5,29.6,12,88,7.3,0,39
Sun 10/9,@MIN,L29-22,15,21,208,71.4,9.9,1,0,39,2,118.8,80.8,8,47,5.9,0,12
Sun 10/2,@NYG,L20-12,11,22,174,50.0,7.9,0,0,56,6,76.7,34.6,7,52,7.4,0,16
Sun 9/25,vsHOU,W23-20,8,17,106,47.1,6.2,0,2,24,5,27.7,17.3,8,47,5.9,0,29
Sun 9/18,@GB,L27-10,7,11,70,63.6,6.4,0,1,30,3,43.8,6.0,8,20,2.5,1,7
Sun 9/11,vsSF,W19-10,8,17,121,47.1,7.1,2,1,51,2,85.7,51.2,11,28,2.5,0,12
Regular Season Stats,192,318,"2,242",60.4,7.1,17,11,56,55,85.2,56.3,160,"1,143",7.1,8,67,,
