Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/7,vsCHI,W17-9,27,32,316,84.4,9.9,2,0,59,1,128.6,74.5,3,-1,-0.3,0,1
Sun 12/31,@MIN,W33-10,24,33,256,72.7,7.8,3,0,33,0,125.3,82.7,2,2,1.0,1,2
Sun 12/24,@CAR,W33-30,17,28,219,60.7,7.8,2,0,36,1,109.1,90.5,2,12,6.0,1,11
Sun 12/17,vsTB,L34-20,29,39,284,74.4,7.3,2,0,36,2,111.5,52.5,2,1,0.5,0,2
Mon 12/11,@NYG,L24-22,25,39,218,64.1,5.6,1,1,43,2,76.7,55.9,2,2,1.0,0,2
Sun 12/3,vsKC,W27-19,25,36,267,69.4,7.4,3,0,33,2,118.6,90.4,2,10,5.0,0,8
Thu 11/23,@DET,W29-22,22,32,268,68.8,8.4,3,0,53,0,125.5,89.7,3,39,13.0,0,37
Sun 11/19,vsLAC,W23-20,27,40,322,67.5,8.1,2,0,35,3,108.5,59.2,3,0,0.0,0,1
Sun 11/12,@PIT,L23-19,21,40,289,52.5,7.2,2,2,46,1,71.8,73.3,2,11,5.5,0,8
Sun 11/5,vsLAR,W20-3,20,26,228,76.9,8.8,1,0,37,4,115.5,40.5,4,7,1.8,0,8
Sun 10/29,vsMIN,L24-10,24,41,229,58.5,5.6,1,1,34,4,72.1,19.8,4,34,8.5,0,15
Sun 10/22,@DEN,L19-17,21,31,180,67.7,5.8,2,1,29,0,90.8,83.7,3,21,7.0,0,10
Mon 10/9,@LV,L17-13,16,30,182,53.3,6.1,0,3,77,2,32.2,18.5,2,37,18.5,0,26
Thu 9/28,vsDET,L34-20,23,36,246,63.9,6.8,1,2,44,5,69.9,6.1,2,-2,-1.0,1,9
Sun 9/24,vsNO,W18-17,22,44,259,50.0,5.9,1,1,30,1,66.4,49.1,9,39,4.3,1,24
Sun 9/17,@ATL,L25-24,14,25,151,56.0,6.0,3,0,32,1,113.5,81.2,2,23,11.5,0,24
Sun 9/10,@CHI,W38-20,15,27,245,55.6,9.1,3,0,51,1,123.2,80.1,3,12,4.0,0,9
Regular Season Stats,372,579,"4,159",64.2,7.2,32,11,77,30,96.1,62.9,50,247,4.9,4,37,,
