Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/8,@DEN,L31-28,25,37,273,67.6,7.4,2,0,30,1,107.2,86.4,2,-1,-0.5,0,0
Sun 1/1,vsLAR,W31-10,21,28,212,75.0,7.6,2,0,28,0,119.9,82.3,1,2,2.0,0,2
Mon 12/26,@IND,W20-3,24,31,235,77.4,7.6,0,1,26,4,84.7,34.1,5,1,0.2,0,2
Sun 12/18,vsTEN,W17-14,28,42,313,66.7,7.5,0,2,35,3,68.8,43.1,1,2,2.0,0,2
Sun 12/11,vsMIA,W23-17,39,51,367,76.5,7.2,1,0,55,4,102.3,70.7,4,8,2.0,0,10
Sun 12/4,@LV,L27-20,28,47,335,59.6,7.1,1,0,35,5,88.5,16.0,5,7,1.4,0,3
Sun 11/27,@ARI,W25-24,35,47,274,74.5,5.8,3,0,33,4,109.7,82.0,4,38,9.5,0,23
Sun 11/20,vsKC,L30-27,23,30,280,76.7,9.3,2,1,50,5,113.2,83.3,5,17,3.4,0,7
Sun 11/13,@SF,L22-16,21,35,196,60.0,5.6,1,1,33,2,73.0,41.6,5,22,4.4,0,11
Sun 11/6,@ATL,W20-17,30,43,245,69.8,5.7,1,1,25,0,82.0,78.1,1,3,3.0,0,3
Sun 10/23,vsSEA,L37-23,33,51,293,64.7,5.7,2,1,24,3,84.8,32.6,3,22,7.3,0,14
Mon 10/17,vsDEN,W19-16 OT,37,57,238,64.9,4.2,0,1,24,2,66.3,46.2,2,9,4.5,0,5
Sun 10/9,@CLE,W30-28,22,34,228,64.7,6.7,1,0,38,1,93.8,47.5,5,13,2.6,0,12
Sun 10/2,@HOU,W34-24,27,39,340,69.2,8.7,2,0,50,1,113.2,90.9,4,-5,-1.3,0,-1
Sun 9/25,vsJAX,L38-10,25,45,297,55.6,6.6,1,1,54,1,74.0,32.2,1,7,7.0,0,7
Thu 9/15,@KC,L27-24,33,48,334,68.8,7.0,3,1,39,2,100.5,61.4,2,1,0.5,0,2
Sun 9/11,vsLV,W24-19,26,34,279,76.5,8.2,3,0,42,0,129.4,79.9,4,1,0.3,0,3
Regular Season Stats,477,699,"4,739",68.2,6.8,25,10,55,38,93.2,60.2,54,147,2.7,0,23,,
