Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/3,vsMIA,W56-26,18,25,224,72.0,9.0,3,1,32,1,122.3,84.4,2,3,1.5,0,4
Mon 12/28,@NE,W38-9,27,36,320,75.0,8.9,4,0,50,0,138.7,96.6,4,35,8.8,0,22
Sat 12/19,@DEN,W48-19,28,40,359,70.0,9.0,2,0,55,1,114.5,97.5,3,33,11.0,2,24
Sun 12/13,vsPIT,W26-15,24,43,238,55.8,5.5,2,1,23,1,77.5,71.7,6,28,4.7,0,11
Mon 12/7,@SF,W34-24,32,40,375,80.0,9.4,4,0,35,1,139.1,71.5,6,11,1.8,0,6
Sun 11/29,vsLAC,W27-17,18,24,157,75.0,6.5,1,1,44,2,88.4,24.8,9,32,3.6,1,11
Sun 11/15,@ARI,L32-30,32,49,284,65.3,5.8,2,2,31,0,77.3,65.2,7,38,5.4,0,15
Sun 11/8,vsSEA,W44-34,31,38,415,81.6,10.9,3,0,39,7,138.5,75.8,7,14,2.0,1,7
Sun 11/1,vsNE,W24-21,11,18,154,61.1,8.6,0,1,41,1,65.5,35.7,10,23,2.3,1,19
Sun 10/25,@NYJ,W18-10,30,43,307,69.8,7.1,0,0,38,2,90.0,55.4,11,61,5.5,0,17
Mon 10/19,vsKC,L26-17,14,27,122,51.9,4.5,2,1,22,0,73.4,79.7,8,42,5.3,0,13
Tue 10/13,@TEN,L42-16,26,41,263,63.4,6.4,2,2,22,1,77.6,57.5,4,18,4.5,0,7
Sun 10/4,@LV,W30-23,24,34,288,70.6,8.5,2,0,49,1,115.8,88.7,3,-1,-0.3,1,1
Sun 9/27,vsLAR,W35-32,24,33,311,72.7,9.4,4,1,39,4,128.9,87.0,4,8,2.0,1,6
Sun 9/20,@MIA,W31-28,24,35,417,68.6,11.9,4,0,47,1,147.0,95.9,4,18,4.5,0,16
Sun 9/13,vsNYJ,W27-17,33,46,312,71.7,6.8,2,0,29,3,104.6,59.6,14,57,4.1,1,16
Regular Season Stats,396,572,"4,544",69.2,7.9,37,10,55,26,56.3,76.6,102,421,4.1,8,24,,
