Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 1/1,vsNYG,L19-10,22,35,287,62.9,8.2,1,2,49,4,74.3,18.3,0,0,0.0,0,0
Sat 12/24,@CHI,W41-21,18,29,270,62.1,9.3,1,0,57,0,104.1,94.3,5,30,6.0,2,13
Mon 12/19,vsCAR,L26-15,32,47,315,68.1,6.7,0,1,23,1,77.9,48.4,2,11,5.5,0,12
Sun 12/11,@PHI,W27-22,14,21,234,66.7,11.1,2,1,80,2,116.0,75.2,4,6,1.5,0,6
Sun 12/4,@ARI,L31-23,21,37,271,56.8,7.3,1,1,59,2,77.6,67.7,2,0,0.0,1,1
Thu 11/24,@DAL,L31-26,41,53,449,77.4,8.5,3,0,67,0,120.7,87.2,1,2,2.0,0,2
Sun 11/20,vsGB,W42-24,21,30,375,70.0,12.5,3,0,70,2,145.8,92.8,4,4,1.0,0,4
Sun 11/13,vsMIN,W26-20,22,33,262,66.7,7.9,2,0,38,1,110.9,86.9,1,-1,-1.0,0,-1
Sun 10/30,vsCIN,T27-27 OT,38,56,458,67.9,8.2,2,1,44,1,97.2,74.8,3,-1,-0.3,0,3
Sun 10/23,@DET,L20-17,30,39,301,76.9,7.7,1,0,27,2,106.9,61.8,3,15,5.0,1,19
Sun 10/16,vsPHI,W27-20,18,34,263,52.9,7.7,2,1,37,0,85.8,47.3,2,8,4.0,0,9
Sun 10/9,@BAL,W16-10,29,41,260,70.7,6.3,1,1,27,1,85.4,43.0,1,-1,-1.0,0,-1
Sun 10/2,vsCLE,W31-20,21,27,183,77.8,6.8,3,1,26,3,116.5,48.4,0,0,0.0,0,0
Sun 9/25,@NYG,W29-27,21,35,296,60.0,8.5,2,0,55,2,106.4,74.8,3,-5,-1.7,0,-1
Sun 9/18,vsDAL,L27-23,28,46,364,60.9,7.9,1,1,57,2,84.0,54.6,2,20,10.0,0,10
Mon 9/12,vsPIT,L38-16,30,43,329,69.8,7.7,0,2,33,0,72.7,43.3,1,8,8.0,0,8
Regular Season Stats,406,606,"4,917",67.0,8.1,25,12,80,23,60.4,66.5,34,96,2.8,4,19,,
