Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/25,vsCHI,W35-21,21,29,283,72.4,9.8,5,0,55,0,142.7,98.4,4,18,4.5,0,12
Sun 12/18,@KC,L19-14,17,35,235,48.6,6.7,1,0,41,4,80.1,69.1,3,32,10.7,1,19
Sun 12/11,vsOAK,W46-16,17,30,281,56.7,9.4,2,1,37,3,96.7,76.6,0,0,0.0,0,0
Sun 12/4,@NYG,W38-35,28,46,369,60.9,8.0,4,1,33,2,106.2,89.5,4,32,8.0,0,13
Thu 11/24,@DET,W27-15,22,33,307,66.7,9.3,2,0,65,2,116.6,66.4,1,-1,-1.0,0,-1
Sun 11/20,vsTB,W35-26,23,34,299,67.6,8.8,3,1,40,2,112.3,82.9,5,28,5.6,0,11
Mon 11/14,vsMIN,W45-7,23,30,250,76.7,8.3,4,0,25,3,140.3,63.3,6,21,3.5,0,9
Sun 11/6,@SD,W45-38,21,26,247,80.8,9.5,4,0,64,4,145.8,87.8,8,52,6.5,0,25
Sun 10/23,@MIN,W33-27,24,30,335,80.0,11.2,3,0,79,4,146.5,83.7,2,8,4.0,0,9
Sun 10/16,vsSTL,W24-3,18,29,316,62.1,10.9,3,1,93,1,119.3,92.7,7,15,2.1,0,9
Sun 10/9,@ATL,W25-14,26,39,396,66.7,10.2,2,0,70,4,117.0,73.4,1,-1,-1.0,0,-1
Sun 10/2,vsDEN,W49-23,29,38,408,76.3,10.7,4,1,61,2,134.5,96.8,9,36,4.0,2,11
Sun 9/25,@CHI,W27-17,28,38,297,73.7,7.8,3,1,25,2,111.4,75.2,1,3,3.0,0,3
Sun 9/18,@CAR,W30-23,19,30,308,63.3,10.3,2,0,84,1,119.9,55.5,5,13,2.6,0,8
Thu 9/8,vsNO,W42-34,27,35,312,77.1,8.9,3,0,36,2,132.1,89.1,4,1,0.3,0,2
Regular Season Stats,343,502,"4,643",68.3,9.2,45,6,93,36,122.5,83.8,60,257,4.3,3,25,,
