Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,@LAR,L31-24,26,42,325,61.9,7.7,2,2,37,1,81.9,31.1,2,0,0.0,0,0
Sun 12/22,@SEA,W27-13,11,18,118,61.1,6.6,1,0,21,1,98.8,52.4,6,40,6.7,0,17
Sun 12/15,vsCLE,W38-24,19,25,219,76.0,8.8,1,1,51,0,98.6,90.6,8,56,7.0,0,35
Sun 12/8,vsPIT,L23-17,20,30,194,66.7,6.5,2,3,31,5,67.2,21.8,6,2,0.3,0,8
Sun 12/1,vsLAR,L34-7,19,34,163,55.9,4.8,0,1,23,6,56.4,12.0,4,28,7.0,1,15
Sun 11/17,@SF,L36-26,24,33,150,72.7,4.5,2,0,23,4,101.8,89.4,8,67,8.4,1,22
Sun 11/10,@TB,L30-27,27,44,324,61.4,7.4,3,1,69,2,97.2,71.5,3,38,12.7,0,32
Thu 10/31,vsSF,L28-25,17,24,241,70.8,10.0,2,0,88,3,130.7,39.2,5,34,6.8,0,21
Sun 10/27,@NO,L31-9,19,33,220,57.6,6.7,0,0,47,3,77.8,46.0,2,13,6.5,0,8
Sun 10/20,@NYG,W27-21,14,21,104,66.7,5.0,0,0,12,2,78.3,50.7,10,28,2.8,0,11
Sun 10/13,vsATL,W34-33,27,37,340,73.0,9.2,3,0,58,0,128.2,86.0,11,32,2.9,0,14
Sun 10/6,@CIN,W26-23,20,32,253,62.5,7.9,0,0,28,1,87.1,80.2,10,93,9.3,1,24
Sun 9/29,vsSEA,L27-10,22,32,241,68.8,7.5,0,1,31,4,77.7,28.9,4,27,6.8,1,15
Sun 9/22,vsCAR,L38-20,30,43,173,69.8,4.0,2,2,23,8,73.1,64.0,8,69,8.6,0,20
Sun 9/15,@BAL,L23-17,25,40,349,62.5,8.7,0,0,54,3,90.5,68.1,3,4,1.3,0,7
Sun 9/8,vsDET,T27-27 OT,29,54,308,53.7,5.7,2,1,45,5,75.2,26.2,3,13,4.3,0,9
Regular Season Stats,349,542,"3,722",64.4,6.9,20,12,88,48,52.1,57.7,93,544,5.8,4,35,,
