Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/22,@CLE,W31-15,20,31,238,64.5,7.7,3,0,39,0,120.1,91.0,17,103,6.1,0,15
Thu 12/12,vsNYJ,W42-21,15,23,212,65.2,9.2,5,0,36,1,134.4,96.9,8,86,10.8,0,25
Sun 12/8,@BUF,W24-17,16,25,145,64.0,5.8,3,1,61,1,102.5,54.9,11,40,3.6,0,16
Sun 12/1,vsSF,W20-17,14,23,105,60.9,4.6,1,0,20,1,86.3,65.1,16,101,6.3,1,14
Mon 11/25,@LAR,W45-6,15,20,169,75.0,8.5,5,0,38,2,139.4,99.8,8,95,11.9,0,29
Sun 11/17,vsHOU,W41-7,17,24,222,70.8,9.3,4,0,51,0,139.2,91.4,10,79,7.9,0,39
Sun 11/10,@CIN,W49-13,15,17,223,88.2,13.1,3,0,49,0,158.3,99.8,7,65,9.3,1,47
Sun 11/3,vsNE,W37-20,17,23,163,73.9,7.1,1,0,26,1,107.7,84.9,16,61,3.8,2,18
Sun 10/20,@SEA,W30-16,9,20,143,45.0,7.2,0,0,50,1,69.4,78.8,14,116,8.3,1,30
Sun 10/13,vsCIN,W23-17,21,33,236,63.6,7.2,0,0,39,1,84.9,81.6,19,152,8.0,1,36
Sun 10/6,@PIT,W26-23 OT,19,28,161,67.9,5.8,1,3,24,5,54.9,34.7,14,70,5.0,0,9
Sun 9/29,vsCLE,L40-25,24,34,247,70.6,7.3,3,2,50,4,96.1,58.8,9,66,7.3,0,29
Sun 9/22,@KC,L33-28,22,43,267,51.2,6.2,0,0,31,3,70.6,62.2,8,46,5.8,1,9
Sun 9/15,vsARI,W23-17,24,37,272,64.9,7.4,2,0,41,2,104.8,82.2,16,120,7.5,0,19
Sun 9/8,@MIA,W59-10,17,20,324,85.0,16.2,5,0,83,1,158.3,99.5,3,6,2.0,0,4
Regular Season Stats,265,401,"3,127",66.1,7.8,36,6,83,23,56.3,83.0,176,"1,206",6.9,7,47,,
