Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/30,vsCLE,W26-24,14,24,179,58.3,7.5,0,0,32,2,81.8,48.5,20,90,4.5,2,25
Sat 12/22,@LAC,W22-10,12,22,204,54.5,9.3,1,0,68,3,101.3,38.0,13,39,3.0,0,27
Sun 12/16,vsTB,W20-12,14,23,131,60.9,5.7,1,0,28,2,91.0,63.7,18,95,5.3,0,22
Sun 12/9,@KC,L27-24 OT,13,24,147,54.2,6.1,2,0,21,2,100.5,68.9,14,67,4.8,0,21
Sun 12/2,@ATL,W26-16,12,21,125,57.1,6.0,0,0,21,2,74.5,31.8,17,75,4.4,1,16
Sun 11/25,vsOAK,W34-17,14,25,178,56.0,7.1,1,2,74,1,58.4,21.3,11,71,6.5,1,39
Sun 11/18,vsCIN,W24-21,13,19,150,68.4,7.9,0,1,23,3,70.1,27.0,26,119,4.6,0,21
Sun 11/4,vsPIT,L23-16,1,1,12,100.0,12.0,0,0,12,0,116.7,0.1,5,10,2.0,0,9
Sun 10/28,@CAR,L36-21,4,5,46,80.0,9.2,1,0,26,0,144.6,92.6,3,26,8.7,0,17
Sun 10/21,vsNO,L24-23,1,1,5,100.0,5.0,0,0,5,0,87.5,94.5,3,9,3.0,1,4
Sun 10/14,@TEN,W21-0,0,0,0,0.0,0.0,0,0,0,0,0.0,100.0,1,22,22.0,0,22
Sun 10/7,@CLE,L12-9 OT,0,1,0,0.0,0.0,0,0,0,0,39.6,31.5,3,10,3.3,0,4
Sun 9/30,@PIT,W26-14,0,0,0,0.0,0.0,0,0,0,0,0.0,44.4,4,17,4.3,0,8
Sun 9/23,vsDEN,W27-14,0,0,0,0.0,0.0,0,0,0,0,0.0,-,0,0,0.0,0,0
Thu 9/13,@CIN,L34-23,0,0,0,0.0,0.0,0,0,0,0,0.0,12.7,2,6,3.0,0,5
Sun 9/9,vsBUF,W47-3,1,4,24,25.0,6.0,0,0,24,1,52.1,35.6,7,39,5.6,0,16
Regular Season Stats,99,170,"1,201",58.2,7.1,6,3,74,16,56.3,42.6,147,695,4.7,5,39,,
