Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,vsARI,W31-24,29,45,319,64.4,7.1,3,0,37,1,107.5,63.1,2,4,2.0,0,5
Sat 12/21,@SF,L34-31,27,46,323,58.7,7.0,2,1,29,0,85.7,66.1,4,12,3.0,0,5
Sun 12/15,@DAL,L44-21,33,51,284,64.7,5.6,2,1,28,2,84.1,49.0,3,2,0.7,0,3
Sun 12/8,vsSEA,W28-12,22,31,293,71.0,9.5,2,2,33,0,95.2,91.4,2,4,2.0,0,5
Sun 12/1,@ARI,W34-7,32,43,424,74.4,9.9,2,0,48,1,120.7,81.2,0,0,0.0,0,0
Mon 11/25,vsBAL,L45-6,26,37,212,70.3,5.7,0,2,38,2,62.0,27.9,1,-1,-1.0,0,-1
Sun 11/17,vsCHI,W17-7,11,18,173,61.1,9.6,0,1,50,0,69.9,34.7,3,3,1.0,0,5
Sun 11/10,@PIT,L17-12,22,41,243,53.7,5.9,0,2,24,4,51.2,24.8,1,0,0.0,0,0
Sun 10/27,vsCIN,W24-10,17,31,372,54.8,12.0,2,0,65,0,119.3,88.2,0,0,0.0,0,0
Sun 10/20,@ATL,W37-10,22,37,268,59.5,7.2,2,0,33,0,99.8,60.2,3,3,1.0,1,2
Sun 10/13,vsSF,L20-7,13,24,78,54.2,3.3,0,0,12,4,60.8,0.9,1,0,0.0,0,0
Thu 10/3,@SEA,L30-29,29,49,395,59.2,8.1,1,1,32,0,83.3,67.2,1,1,1.0,0,1
Sun 9/29,vsTB,L55-40,45,68,517,66.2,7.6,2,3,37,2,80.3,36.1,0,0,0.0,0,0
Sun 9/22,@CLE,W20-13,24,38,268,63.2,7.1,2,2,23,2,79.7,47.2,4,14,3.5,0,8
Sun 9/15,vsNO,W27-9,19,28,283,67.9,10.1,1,0,66,3,112.6,52.4,4,-2,-0.5,1,1
Sun 9/8,@CAR,W30-27,23,39,186,59.0,4.8,1,1,24,1,69.0,31.5,4,0,0.0,0,3
Regular Season Stats,394,626,"4,638",62.9,7.4,22,16,66,22,56.3,50.6,33,40,1.2,2,8,,
